order_item_id,order_id,product_id,quantity,item_price_inr
919727,7011573,30413,4,781.9
919728,7009312,30716,6,436.64
919729,7002707,30854,1,963.68
919730,7006403,30865,8,1009.28
919731,7006093,30494,1,895.01
919732,7006452,30789,8,836.69
919733,7010411,30034,9,942.42
919734,7004105,30622,11,111.48
919735,7008061,30982,2,838.89
919736,7005729,30008,8,717.43
919737,7006685,31370,8,
919738,7014089,30517,10,780.32
919739,7004483,30358,10,1025.11
919740,7005967,30521,6,139.46
919741,7014659,31459,7,239.3
919742,7003720,30766,1,541.16
919743,7008555,30464,10,938.6
919744,7007723,30737,9,1168.48
919745,7005632,30869,11,931.47
919746,7001460,30589,12,1116.75
919747,7012083,30889,4,270.04
919748,7011725,30307,7,854.77
919749,7003088,30509,6,770.8
919750,7005751,30799,11,804.89
919751,7002357,30035,1,1002.91
919752,7011491,30831,9,1120.15
919753,7009065,30520,6,783.2
919754,7011988,30835,10,1114.65
919755,7008371,30338,10,449.77
919756,7011563,30087,2,60.51
919757,7001476,30645,1,233.63
919758,7004643,30467,12,271.9
919759,7011619,31493,11,442.02
919760,7008692,30790,1,804.46
919761,7012782,30416,4,923.11
919762,7001918,30507,3,
919763,7002194,31012,8,491.67
919764,7003152,30118,9,523.27
919765,7011453,30378,4,132.46
919766,7009754,30095,1,254.2
919767,7014909,31104,3,303.9
919768,7014918,30389,4,241.4
919769,7005066,31438,11,854.26
919770,7005932,31391,12,
919771,7009468,31139,2,347.31
919772,7013250,31066,8,300.41
919773,7004720,30804,7,597.86
919774,7014553,30621,5,472.58
919775,7003319,30355,12,1037.41
919776,7006933,30676,3,774.26
919777,7008942,30378,1,461.79
919778,7008778,30287,4,121.69
919779,7013195,31369,12,1142.88
919780,7002760,31010,11,323.98
919781,7005202,30474,5,1005.63
919782,7001967,30046,3,301.39
919783,7013074,31035,10,344.82
919784,7010165,30269,6,693.12
919785,7002479,30921,10,1174.86
919786,7011699,30997,12,1167.23
919787,7014879,30577,5,1091.13
919788,7005337,30748,7,35.54
919789,7014009,31286,-3,277.42
919790,7005120,30432,6,790.33
919791,7006856,30539,8,542.45
919792,7005074,30400,9,280.84
919793,7003164,30320,2,274.69
919794,7006936,30414,7,32.09
919795,7010512,30607,11,433.87
919796,7003465,31301,3,14.36
919797,7000077,30254,4,1025.36
919798,7001698,30291,5,559.39
919799,7006290,30654,2,578.95
919800,7011403,31250,12,515.54
919801,7009513,30717,1,111.62
919802,7003912,31415,6,685.78
919803,7010312,31065,3,
919804,7006114,31165,6,103.16
919805,7013823,31346,7,657.47
919806,7001216,30167,6,172.01
919807,7003535,31388,10,98.47
919808,7013027,30348,1,233.06
919809,7007620,30791,8,
919810,7012994,31366,12,
919811,7003096,30724,8,1134.88
919812,7006498,31475,10,1002.34
919813,7000898,31467,5,167.95
919814,7008807,30434,10,583.05
919815,7001542,30609,7,300.33
919816,7014386,30291,6,
919817,7002947,30076,9,348.13
919818,7013955,31168,10,578.98
919819,7012393,30110,4,806.1
919820,7011744,30665,10,217.2
919821,7009033,30525,11,83.42
919822,7010992,31411,1,764.09
919823,7001848,30769,8,568.29
919824,7009236,30730,12,210.8
919825,7012039,31077,9,564.45
919826,7002351,31167,9,1013.38
919827,7007485,30942,7,186.6
919828,7006330,31440,7,604.11
919829,7008507,30238,1,489.4
919830,7014290,30702,2,641.61
919831,7013622,30225,4,312.9
919832,7014718,30534,12,128.59
919833,7012093,30557,10,771.46
919834,7014705,31283,2,665.62
919835,7005485,30005,10,978.63
919836,7010206,31377,4,781.07
919837,7012192,31284,11,619.08
919838,7012627,31300,8,1053.09
919839,7000756,30901,3,66.3
919840,7009095,30304,10,123.56
919841,7007200,31040,7,1010.68
919842,7005065,30106,9,607.44
919843,7002718,30708,8,924.51
919844,7004116,31139,7,1143.73
919845,7010225,31471,12,766.98
919846,7004970,30482,5,437.77
919847,7014302,30349,-1,1167.16
919848,7008510,30797,7,278.62
919849,7013233,30050,2,756.5
919850,7000705,30599,1,986.57
919851,7000889,30767,6,81.01
919852,7014885,30068,6,905.92
919853,7001872,31434,2,
919854,7010134,30300,5,986.91
919855,7013646,30278,10,700.58
919856,7000359,31123,5,458.18
919857,7014032,30799,10,259.53
919858,7011213,30739,10,261.04
919859,7010970,30324,10,642.24
919860,7006483,30128,12,1057.9
919861,7008106,30590,1,1064.95
919862,7003399,30286,5,1129.45
919863,7010118,30226,8,191.2
919864,7004167,30742,1,817.87
919865,7010412,30194,11,156.34
919866,7012882,30336,6,894.93
919867,7000274,30165,2,949.88
919868,7008603,31098,5,857.08
919869,7001737,30365,4,192.78
919870,7009782,31054,6,663.91
919871,7004637,30140,5,94.95
919872,7012983,30314,5,596.72
919873,7010314,31170,1,40.59
919874,7008630,30169,12,861.92
919875,7006051,31333,9,909.59
919876,7014557,30025,3,614.51
919877,7000913,30147,6,221.7
919878,7012740,31150,4,817.68
919879,7013591,31275,1,927.76
919880,7011765,31223,3,867.24
919881,7002488,31404,8,491.76
919882,7012007,30328,11,1074.18
919883,7005981,30648,11,910.54
919884,7007267,30754,3,700.99
919885,7007527,30588,7,157.91
919886,7006334,31015,6,1173.11
919887,7012237,30786,10,843.24
919888,7002281,30279,10,297.06
919889,7003260,30671,12,282.39
919890,7011243,30929,2,1069.27
919891,7002657,31124,5,836.63
919892,7006154,30387,9,337.38
919893,7001652,30977,11,233.05
919894,7012547,30406,9,929.28
919895,7012378,30940,2,758.3
919896,7004729,30829,10,367.41
919897,7007888,31384,12,159.84
919898,7005152,31085,2,862.48
919899,7008477,30684,9,503.45
919900,7007506,31049,8,124.02
919901,7006383,30715,10,255.07
919902,7012484,31255,9,926.59
919903,7007823,31296,8,701.15
919904,7007830,30489,12,498.36
919905,7007395,31310,1,71.07
919906,7009355,31284,4,698.28
919907,7000046,30449,3,67.29
919908,7000802,30442,7,841.74
919909,7009464,31335,6,534.33
919910,7010912,30888,10,28.75
919911,7006833,30390,3,619.25
919912,7007257,31456,2,1125.52
919913,7002811,30410,5,542.26
919914,7005510,30914,1,850.01
919915,7011931,30127,8,290.92
919916,7000934,31069,8,1109.41
919917,7009812,31457,12,498.84
919918,7005278,31299,8,
919919,7000234,30260,12,227.51
919920,7009545,30509,5,564.2
919921,7005916,30356,1,873.15
919922,7002150,31000,1,204.91
919923,7003587,30917,3,135.39
919924,7008318,30385,7,535.47
919925,7008500,30427,10,742.22
919926,7013821,31461,3,926.49
919927,7002312,30443,5,180.09
919928,7004134,31220,11,511.84
919929,7004036,30662,12,744.81
919930,7014025,31420,2,1086.1
919931,7008622,30605,9,827.15
919932,7012240,30425,4,401.44
919933,7001349,31067,12,843.82
919934,7004126,30806,1,886.01
919935,7004564,30471,8,764.98
919936,7011711,30800,3,69.76
919937,7012284,30442,10,188.65
919938,7012996,30867,7,1023.49
919939,7007420,31209,5,1071.86
919940,7002701,30519,6,920.59
919941,7007854,30418,1,11.81
919942,7004538,30384,4,839.94
919943,7011803,31289,3,458.4
919944,7010706,30237,11,1121.31
919945,7007443,30814,4,236.51
919946,7007872,30612,8,316.76
919947,7009422,30149,4,943.4
919948,7003248,30103,12,339.27
919949,7010529,31232,6,240.5
919950,7013297,30614,8,562.39
919951,7002867,30659,3,1149.08
919952,7000197,31146,9,287.34
919953,7014093,31024,12,426.08
919954,7011888,30634,7,440.2
919955,7006690,30037,12,399.22
919956,7010868,30921,10,1050.96
919957,7010713,30047,10,1117.07
919958,7006985,30679,9,1140.69
919959,7011644,31347,1,314.92
919960,7010189,30961,3,716.94
919961,7003567,31283,7,880.23
919962,7014012,31230,7,1029.8
919963,7003035,31490,1,1005.89
919964,7005614,30267,12,630.31
919965,7011873,30234,-7,82.6
919966,7009504,30190,2,196.16
919967,7005187,31126,12,137.16
919968,7008374,31166,1,365.57
919969,7014525,30871,5,
919970,7007218,30798,6,753.0
919971,7012779,31324,7,197.03
919972,7012026,31087,3,1000.75
919973,7002341,30369,12,1007.39
919974,7007083,30514,5,658.25
919975,7003276,30455,10,812.18
919976,7012483,31237,5,767.22
919977,7010673,30640,5,1195.6
919978,7012567,30258,3,798.85
919979,7002744,30759,5,1036.37
919980,7013998,31402,2,122.29
919981,7011409,30971,5,558.23
919982,7003843,30378,9,486.08
919983,7002450,30517,12,844.54
919984,7002625,30322,3,688.78
919985,7010692,31196,4,1164.79
919986,7014720,30724,11,429.44
919987,7007218,30613,4,497.88
919988,7012138,30782,12,938.33
919989,7001843,30520,11,1196.12
919990,7002646,30361,5,84.24
919991,7000578,30829,8,473.87
919992,7014901,31070,2,1102.47
919993,7009938,30796,6,869.96
919994,7004736,31034,1,117.72
919995,7010060,30940,10,346.12
919996,7001761,31291,5,1108.68
919997,7005105,30377,5,146.81
919998,7013724,30084,5,849.77
919999,7002819,31038,3,399.05
920000,7012526,30908,3,451.64
920001,7013755,30444,2,683.08
920002,7012955,31430,3,1004.22
920003,7010682,30265,3,1076.23
920004,7012540,30524,11,586.23
920005,7006430,31399,11,302.93
920006,7011742,30397,10,677.77
920007,7013893,31394,4,206.11
920008,7003554,30520,5,434.07
920009,7005274,30532,12,499.15
920010,7014328,31496,8,1086.21
920011,7002231,30762,6,582.84
920012,7009957,31296,9,365.16
920013,7014305,30160,3,142.07
920014,7004175,30770,10,171.32
920015,7014256,30563,7,981.92
920016,7009279,30970,3,115.29
920017,7000349,30541,10,462.47
920018,7001234,31187,8,1020.96
920019,7001608,31374,12,369.23
920020,7001950,31478,7,941.55
920021,7009712,30707,4,961.83
920022,7008902,31225,7,621.19
920023,7014740,31174,6,380.98
920024,7011468,30358,6,770.39
920025,7010758,30969,11,325.19
920026,7005968,30649,9,
920027,7006005,30417,11,947.34
920028,7005138,30909,3,921.56
920029,7005817,31352,12,497.01
920030,7009980,30867,11,553.47
920031,7007102,30485,1,180.57
920032,7001065,30383,9,1097.26
920033,7013795,31186,2,675.91
920034,7002434,31468,5,693.85
920035,7007861,30759,6,1128.05
920036,7006261,30552,2,
920037,7006146,30328,1,161.72
920038,7005883,31460,11,610.76
920039,7001531,30185,12,726.92
920040,7012438,30103,9,123.32
920041,7001273,31248,3,284.36
920042,7003576,30560,3,398.3
920043,7011410,30074,10,495.57
920044,7009196,30157,10,921.01
920045,7009370,30969,9,65.33
920046,7005169,30020,11,792.12
920047,7007154,30534,10,136.57
920048,7002656,30731,3,965.22
920049,7013593,31237,1,1117.0
920050,7009235,31268,5,350.45
920051,7008321,30868,3,709.22
920052,7006553,30900,8,218.41
920053,7001703,30976,10,823.03
920054,7009806,30988,2,1150.02
920055,7004276,31223,6,612.13
920056,7007895,30394,1,1044.05
920057,7002433,30359,6,430.63
920058,7011712,30134,5,726.7
920059,7014147,30075,11,624.52
920060,7005837,30100,8,355.8
920061,7004529,31406,12,988.75
920062,7008742,30159,8,922.16
920063,7006961,30818,7,1083.32
920064,7013351,31159,6,1146.51
920065,7001183,30069,7,576.32
920066,7008245,30345,9,282.28
920067,7005966,31339,11,121.58
920068,7005774,30389,11,854.99
920069,7010686,30120,6,1194.65
920070,7005637,31213,12,473.59
920071,7011474,30879,6,204.05
920072,7000305,30848,11,669.37
920073,7013287,30393,10,413.34
920074,7014516,30844,6,533.67
920075,7000525,30882,10,89.27
920076,7004046,31119,4,429.96
920077,7009782,30146,12,636.49
920078,7001541,30963,11,1152.6
920079,7006038,31217,9,1143.23
920080,7001621,30353,10,1113.87
920081,7014621,31355,8,609.77
920082,7003304,30508,8,502.76
920083,7004453,30253,4,1177.98
920084,7004426,31146,12,294.15
920085,7000087,30296,5,123.62
920086,7006427,31378,9,1173.06
920087,7005622,31189,4,857.31
920088,7002022,31156,5,789.85
920089,7013263,30092,7,498.37
920090,7010726,31293,5,154.01
920091,7000801,30729,2,1021.49
920092,7010628,30855,2,802.6
920093,7002690,30636,7,417.76
920094,7014787,30961,12,588.54
920095,7007741,31215,8,282.73
920096,7011648,30514,1,1108.52
920097,7000467,30438,12,1061.42
920098,7007058,30138,2,867.67
920099,7012345,31417,12,529.7
920100,7010824,31369,11,186.5
920101,7013918,30542,1,616.14
920102,7011971,31329,9,160.72
920103,7012769,31367,6,322.36
920104,7011676,31474,10,1159.25
920105,7009306,30213,8,752.56
920106,7006975,30183,5,123.13
920107,7001184,31411,11,694.68
920108,7005360,30549,11,960.71
920109,7011256,30835,12,1172.47
920110,7014087,30860,6,614.77
920111,7008789,30364,5,370.02
920112,7008488,31471,7,
920113,7005786,31481,3,231.38
920114,7007461,30981,6,430.59
920115,7002666,31076,10,13.83
920116,7010004,30951,7,594.64
920117,7013543,30975,4,818.42
920118,7005255,30363,9,547.02
920119,7005676,31031,2,560.37
920120,7007914,30644,7,557.13
920121,7006883,30081,12,810.34
920122,7010153,30433,4,230.62
920123,7006410,30520,6,1011.23
920124,7009598,30093,11,
920125,7010806,31495,7,661.19
920126,7002204,30816,11,785.65
920127,7002354,31320,7,1190.12
920128,7004194,30841,9,1034.95
920129,7007524,31076,2,732.09
920130,7002688,30569,4,132.7
920131,7003560,30757,6,545.44
920132,7001910,31323,1,265.59
920133,7000273,30781,7,783.1
920134,7006191,30970,8,537.93
920135,7005537,30397,9,107.76
920136,7000306,30426,7,1014.16
920137,7014506,31469,4,
920138,7011486,30871,5,856.91
920139,7001148,31397,6,242.16
920140,7003113,30227,8,97.77
920141,7008833,31118,1,177.53
920142,7005520,30346,8,1183.58
920143,7008827,30573,9,972.82
920144,7007623,30239,5,993.03
920145,7002920,31194,10,931.31
920146,7000067,31161,12,1028.01
920147,7007931,30115,1,877.87
920148,7002956,31212,9,130.75
920149,7007923,30315,3,521.56
920150,7007316,31122,7,566.36
920151,7001174,30498,4,1126.11
920152,7011870,30711,5,838.94
920153,7012410,30176,-1,162.76
920154,7008940,30714,5,583.17
920155,7014026,30604,5,1180.01
920156,7000793,30934,9,90.17
920157,7003051,30920,9,1062.13
920158,7009400,30120,10,654.32
920159,7004008,30253,1,76.34
920160,7005551,30204,5,593.96
920161,7008594,30450,9,540.58
920162,7006324,31144,5,731.46
920163,7001226,30635,9,14.83
920164,7009444,31462,3,797.81
920165,7012852,30122,10,
920166,7007797,30935,6,445.34
920167,7012652,30038,2,678.81
920168,7001496,30873,9,453.19
920169,7012276,30698,11,847.25
920170,7000506,30520,5,966.94
920171,7008059,31363,12,756.76
920172,7008763,30286,7,144.98
920173,7003050,30362,4,220.1
920174,7014298,30484,2,151.89
920175,7006751,31219,2,111.58
920176,7003192,30675,12,350.9
920177,7012254,31007,3,1101.37
920178,7005482,30094,4,718.0
920179,7006212,30176,10,716.66
920180,7007377,30425,12,33.04
920181,7005651,31159,11,994.26
920182,7012653,31342,1,399.8
920183,7004291,30325,8,446.1
920184,7002088,30931,2,382.23
920185,7001685,30123,11,
920186,7013152,30707,3,938.6
920187,7009141,30221,6,648.26
920188,7006506,30536,9,1149.37
920189,7005621,31317,8,363.64
920190,7009435,30436,12,
920191,7008978,31361,2,95.85
920192,7007963,30909,12,19.83
920193,7006438,31162,3,668.26
920194,7007887,31124,6,311.81
920195,7005462,30805,8,809.43
920196,7002387,31112,3,172.6
920197,7005083,30407,3,394.91
920198,7000580,30406,2,231.19
920199,7008092,31351,4,702.38
920200,7001266,30884,4,1162.94
920201,7011751,30004,6,220.42
920202,7006737,30568,11,987.36
920203,7009438,31158,2,509.88
920204,7012394,31066,9,346.69
920205,7008525,30290,11,965.6
920206,7006527,30070,12,969.32
920207,7006229,31006,3,567.94
920208,7010462,31336,5,143.78
920209,7009711,30409,6,
920210,7001550,30789,5,53.46
920211,7009654,30473,2,
920212,7008295,31244,12,242.24
920213,7011611,31470,10,91.82
920214,7001148,30443,1,831.88
920215,7002987,30180,9,259.27
920216,7013352,30110,2,979.96
920217,7014619,31113,9,537.2
920218,7000759,30354,10,116.45
920219,7005836,30960,7,274.62
920220,7007418,31239,6,230.18
920221,7002886,30938,1,790.57
920222,7009427,30369,5,427.54
920223,7014454,30848,6,897.82
920224,7003017,30070,11,133.68
920225,7010411,30832,2,124.22
920226,7001303,30510,1,1024.59
920227,7012028,31391,7,506.61
920228,7008810,30956,11,
920229,7011915,30600,10,603.06
920230,7009064,30314,8,781.91
920231,7002096,30755,6,723.42
920232,7001641,30987,11,
920233,7014920,30407,8,454.88
920234,7001543,30253,10,768.06
920235,7013301,30657,6,88.6
920236,7012296,30219,7,522.3
920237,7000322,31269,6,261.08
920238,7009239,30294,9,121.03
920239,7008791,30523,1,674.43
920240,7014627,30800,10,477.93
920241,7001193,30603,3,348.04
920242,7011967,30737,1,325.94
920243,7003659,31326,3,852.39
920244,7000628,30739,3,187.14
920245,7001714,30256,10,681.64
920246,7008833,30302,9,389.57
920247,7004536,30207,2,1034.45
920248,7010494,30844,8,316.82
920249,7010328,31142,8,47.9
920250,7014184,31024,-6,894.37
920251,7012668,31169,9,391.9
920252,7006265,30501,7,846.32
920253,7013736,30812,5,
920254,7001045,31406,8,176.17
920255,7000045,30560,3,502.26
920256,7003405,31367,8,550.58
920257,7003342,30937,5,226.47
920258,7013923,30331,11,146.25
920259,7001809,30302,6,1068.74
920260,7001491,30921,1,461.64
920261,7006951,31233,-6,1178.91
920262,7013440,31066,7,57.8
920263,7002445,30381,6,703.94
920264,7011378,31219,11,772.29
920265,7012102,30163,6,994.61
920266,7012347,30796,12,602.26
920267,7008966,31185,11,308.68
920268,7010405,31011,5,967.54
920269,7006628,30525,11,926.86
920270,7008247,31025,9,338.06
920271,7012977,30669,5,754.71
920272,7010862,31036,2,777.34
920273,7008070,30840,3,890.47
920274,7012854,30191,1,151.86
920275,7001603,30333,12,83.64
920276,7011576,30806,10,281.31
920277,7010743,31040,12,733.76
920278,7002660,30109,6,138.56
920279,7007968,31018,6,68.93
920280,7004711,30636,6,1019.95
920281,7008121,30058,10,66.7
920282,7002177,30551,12,975.44
920283,7008176,30962,9,633.65
920284,7004290,30107,10,409.01
920285,7004205,30219,10,844.25
920286,7013451,31075,7,624.95
920287,7013390,30803,7,1185.15
920288,7013616,30911,11,48.25
920289,7008912,30809,3,939.58
920290,7014997,30726,9,47.12
920291,7008460,31099,3,772.33
920292,7001206,30155,8,131.53
920293,7013126,31086,11,15.99
920294,7014272,30213,2,472.71
920295,7009755,31383,8,294.89
920296,7010856,31221,1,631.79
920297,7012482,30260,8,766.17
920298,7005702,31050,5,1067.33
920299,7002008,30269,12,187.76
920300,7005353,31401,11,669.81
920301,7008914,31122,-2,347.7
920302,7000029,30127,9,1034.04
920303,7007508,30954,10,723.15
920304,7009897,31483,6,246.81
920305,7001104,30294,12,500.9
920306,7001611,30602,10,571.27
920307,7010480,31258,4,281.98
920308,7005602,30107,11,1021.4
920309,7004010,30831,1,1135.24
920310,7012625,31048,3,950.17
920311,7012891,30970,7,1171.43
920312,7010018,31479,11,361.99
920313,7003227,30961,-9,1076.25
920314,7000766,30185,9,392.89
920315,7008793,30205,10,671.99
920316,7011082,30865,7,585.04
920317,7003368,30533,4,615.17
920318,7004267,30758,7,973.51
920319,7006579,30334,11,493.52
920320,7001046,30366,12,862.11
920321,7007886,31247,12,614.23
920322,7001152,30058,5,718.18
920323,7002999,30385,4,1029.37
920324,7004185,30923,5,528.52
920325,7000431,30189,12,352.15
920326,7004292,31210,4,319.97
920327,7002305,30164,5,789.32
920328,7005607,30052,6,1055.66
920329,7012467,31279,4,829.63
920330,7001568,31465,8,113.01
920331,7011454,30909,12,153.33
920332,7002907,30301,1,927.98
920333,7012948,30364,7,731.05
920334,7004892,31442,6,932.64
920335,7006970,30632,8,197.98
920336,7001776,30282,12,555.1
920337,7008500,31137,-7,1106.16
920338,7014289,31308,4,23.56
920339,7002622,30139,10,413.07
920340,7000940,30824,11,1074.58
920341,7014888,30870,11,1141.39
920342,7007813,30483,12,296.58
920343,7008195,31410,1,105.96
920344,7011466,30089,1,378.8
920345,7002174,30370,10,14.06
920346,7005868,31079,7,621.63
920347,7000417,30473,1,706.45
920348,7005167,30610,10,198.39
920349,7009483,31493,3,654.39
920350,7009453,30053,1,820.36
920351,7007323,31265,6,475.97
920352,7002720,30855,8,425.46
920353,7000187,31160,9,202.69
920354,7001425,30553,11,
920355,7005370,31366,9,
920356,7005159,30615,12,936.42
920357,7002192,31414,2,474.33
920358,7009853,30490,10,819.05
920359,7012153,31027,5,1170.5
920360,7010496,31407,12,85.88
920361,7013346,30709,2,1156.68
920362,7001346,30791,10,652.92
920363,7005427,31054,3,44.73
920364,7009550,31260,11,1036.12
920365,7008881,30034,12,163.01
920366,7010938,30515,8,46.32
920367,7006711,30142,9,96.71
920368,7003890,31433,2,197.56
920369,7008358,30120,12,1056.92
920370,7007345,30526,10,692.3
920371,7002561,30954,5,518.12
920372,7008733,30831,7,854.02
920373,7006650,31073,1,82.41
920374,7013045,30172,6,44.14
920375,7006557,31361,7,479.03
920376,7002579,30071,10,950.29
920377,7003851,30762,1,535.49
920378,7011443,31358,1,32.62
920379,7002239,30513,3,1059.96
920380,7012751,30310,5,1053.29
920381,7006857,30421,8,987.88
920382,7005614,30710,11,1170.53
920383,7007800,30918,8,
920384,7000283,30933,1,50.09
920385,7001304,31128,10,372.99
920386,7009413,30361,6,962.19
920387,7014957,30869,5,274.89
920388,7008604,31071,3,630.81
920389,7006054,30354,10,1022.25
920390,7013714,30683,6,1181.14
920391,7005203,31393,5,291.66
920392,7003133,30413,3,1023.89
920393,7005044,31253,1,1100.26
920394,7002044,30285,11,976.4
920395,7006569,31175,11,775.93
920396,7012088,31348,12,624.07
920397,7010806,31331,12,613.63
920398,7008322,30653,1,979.27
920399,7014059,30927,1,107.1
920400,7001568,31161,7,779.45
920401,7003200,30351,3,374.59
920402,7004700,30519,8,109.5
920403,7000705,30862,10,755.7
920404,7000122,30450,6,992.34
920405,7004685,30365,10,894.82
920406,7005181,30459,8,1199.23
920407,7012324,30144,11,458.06
920408,7010417,31468,3,753.27
920409,7002790,31236,2,801.21
920410,7010361,31200,2,147.02
920411,7012640,31487,2,778.79
920412,7002497,31246,3,
920413,7008796,30454,3,
920414,7002414,30184,2,1083.44
920415,7005943,30776,10,612.41
920416,7012237,30899,7,1038.56
920417,7004073,30288,9,666.65
920418,7000614,31156,6,991.99
920419,7012777,30535,12,1129.66
920420,7002410,30994,5,78.57
920421,7011827,30714,5,407.62
920422,7006189,30408,10,64.21
920423,7009752,31192,9,1002.03
920424,7009591,31271,1,340.74
920425,7005457,30750,9,1078.3
920426,7000333,30210,3,189.42
920427,7012073,31278,10,86.84
920428,7011703,31452,10,919.97
920429,7008928,30244,-5,158.05
920430,7013163,30695,3,105.31
920431,7009839,31113,6,
920432,7005237,30249,2,663.98
920433,7011198,30243,2,212.16
920434,7004822,30229,11,155.22
920435,7012085,30956,12,
920436,7002784,30229,9,206.78
920437,7006199,30294,5,1063.73
920438,7004156,30537,10,894.13
920439,7008692,31456,12,1082.27
920440,7006913,31175,1,901.96
920441,7005186,30186,1,541.1
920442,7002509,31060,9,783.56
920443,7012712,30308,8,722.58
920444,7013090,30016,7,597.07
920445,7001270,31397,11,46.89
920446,7008763,30621,11,261.7
920447,7009247,30480,3,153.63
920448,7007674,30924,5,811.11
920449,7012443,30950,3,670.4
920450,7006343,31004,6,265.8
920451,7000877,31199,5,685.2
920452,7004658,30164,10,479.6
920453,7010608,31340,12,706.85
920454,7009895,30022,8,1083.66
920455,7005573,30659,9,87.7
920456,7006387,30908,12,208.14
920457,7011879,30412,7,757.03
920458,7007332,30013,3,24.58
920459,7009416,30857,12,107.79
920460,7009546,31001,3,793.64
920461,7008779,31452,6,821.89
920462,7014200,30541,2,303.33
920463,7010899,31476,8,214.91
920464,7010173,30775,3,105.57
920465,7002349,31244,11,745.34
920466,7005467,30763,10,751.52
920467,7006722,30681,2,1001.83
920468,7005684,30885,7,217.46
920469,7012456,31253,8,472.81
920470,7010090,30900,6,805.74
920471,7007844,30640,3,645.3
920472,7004476,30276,6,1026.76
920473,7010616,30278,7,653.6
920474,7000418,30377,1,575.38
920475,7001980,30608,1,594.65
920476,7002409,30631,7,1092.64
920477,7005440,31458,3,1141.92
920478,7002815,30639,12,955.48
920479,7005699,30276,10,1038.07
920480,7004025,31429,8,137.41
920481,7012531,31277,4,92.64
920482,7011168,30198,5,694.48
920483,7014660,30859,4,471.8
920484,7012036,30199,8,538.92
920485,7010799,30385,3,961.57
920486,7010155,30532,6,756.39
920487,7005196,31302,1,1127.21
920488,7004705,30159,2,
920489,7008861,31165,11,782.57
920490,7009928,30912,11,1106.57
920491,7006959,30339,7,750.94
920492,7007792,31296,1,175.65
920493,7011744,31344,7,943.06
920494,7003833,30748,10,
920495,7003266,30787,9,1090.39
920496,7004352,31365,4,82.27
920497,7005977,30594,12,760.84
920498,7000890,30581,3,803.82
920499,7004937,30720,6,1085.36
920500,7011826,30591,9,318.06
920501,7007858,30761,4,880.32
920502,7012356,30417,12,709.48
920503,7004895,30339,8,255.7
920504,7008499,31378,8,1195.46
920505,7013482,30844,7,
920506,7007736,30866,2,521.1
920507,7007247,31342,4,
920508,7005597,31290,4,1087.56
920509,7004723,31001,10,233.2
920510,7005269,30491,6,399.71
920511,7008414,30262,7,941.49
920512,7001842,30473,12,1028.95
920513,7007682,31338,9,840.94
920514,7009340,30298,5,180.45
920515,7008428,31227,3,620.08
920516,7009724,30639,12,977.2
920517,7001606,30266,11,
920518,7010292,31210,11,586.58
920519,7013793,30752,7,1017.43
920520,7012610,30031,3,347.15
920521,7006092,31414,5,440.73
920522,7011163,30314,1,686.29
920523,7009059,31394,7,102.19
920524,7001812,31211,10,540.42
920525,7009818,30641,8,816.7
920526,7012671,31004,8,195.36
920527,7009372,30845,1,1166.02
920528,7003097,30811,8,700.13
920529,7001733,30452,1,288.14
920530,7008565,30799,9,35.01
920531,7006400,31201,1,300.92
920532,7001748,31480,8,40.89
920533,7010425,31244,12,585.48
920534,7003714,30246,7,712.09
920535,7006648,31017,8,599.28
920536,7004655,30806,10,367.12
920537,7013247,30542,7,
920538,7010182,31104,10,1072.89
920539,7002138,31030,11,436.42
920540,7005712,30438,5,931.23
920541,7002903,31408,2,
920542,7000103,30980,-8,377.47
920543,7004978,31480,1,889.78
920544,7004615,30525,3,410.87
920545,7009501,30575,9,384.04
920546,7011154,30290,2,383.29
920547,7009026,30199,9,680.22
920548,7004419,30939,10,442.66
920549,7000694,30739,9,23.74
920550,7007405,30852,5,861.73
920551,7005050,30081,7,464.22
920552,7010789,30468,1,628.4
920553,7010307,30355,12,881.71
920554,7010731,31101,11,944.67
920555,7005848,30498,10,685.25
920556,7009401,30482,1,193.39
920557,7001001,30301,6,970.66
920558,7002427,31044,12,
920559,7007046,30815,7,1006.26
920560,7009496,30669,2,460.66
920561,7007621,31334,11,122.91
920562,7005677,30680,6,856.96
920563,7007636,30840,10,911.6
920564,7013182,30297,9,120.95
920565,7005607,31064,2,137.21
920566,7011982,30090,3,486.58
920567,7008984,31403,3,1134.21
920568,7010163,31060,11,375.69
920569,7014065,31238,2,1052.19
920570,7005224,31318,6,372.32
920571,7010941,31089,5,
920572,7002271,31134,12,644.87
920573,7013748,30837,3,167.16
920574,7008078,30247,9,881.35
920575,7002722,30355,8,1065.01
920576,7014357,30491,3,241.31
920577,7014117,31211,9,
920578,7000549,30889,11,1046.78
920579,7000338,31134,10,513.96
920580,7001081,31036,5,771.89
920581,7002608,30008,4,427.1
920582,7003649,30056,11,780.36
920583,7009797,30392,1,236.08
920584,7014994,30722,7,865.17
920585,7006559,31400,3,1055.31
920586,7000498,30755,3,144.39
920587,7012288,30129,9,637.08
920588,7008794,30418,3,616.36
920589,7014966,30876,2,684.65
920590,7011318,30107,7,903.96
920591,7011830,30080,12,514.27
920592,7005623,31260,10,182.62
920593,7004211,30594,7,224.88
920594,7013507,31038,10,235.5
920595,7011614,30565,7,261.24
920596,7004333,30159,9,319.57
920597,7004866,30573,10,1177.42
