product_id,product_name,category,mrp,selling_price,brand,unit,discount_percent,price_status
30869,Doloribus Combo,Baby Care,1079.98,855.1,Golla-Manda,Kg,20.82,Normal
30870,Porro 500g,Baby Care,258.93,218.3,Sur Ltd,g,15.69,Normal
30871,Odit Jar,Meat & Seafood,988.43,946.96,Bail PLC,Kg,4.2,Normal
30872,Qui Jar,Meat & Seafood,781.85,635.47,Chaudhry-Pau,g,18.72,Normal
30873,Amet Box,Snacks,80.76,68.13,Roy and Sons,PC,15.64,Normal
30874,Culpa 1L,Personal Care,500.98,393.03,"Das, Sridhar and Balasubramanian",L,21.55,Normal
30875,Repellat Jar,Fruits & Vegetables,69.05,62.03,Luthra-Pandit,Kg,10.17,Normal
30876,Molestiae Box,Meat & Seafood,1151.98,1138.34,Ahuja-Jain,Kg,1.18,Normal
30877,Aspernatur 1L,Instant Food,557.52,408.42,Bansal-Salvi,L,26.74,Normal
30878,Quibusdam Pack,Snacks,1142.53,910.21,Kala-Kara,L,20.33,Normal
30879,Vero Pack,Meat & Seafood,790.37,781.05,Thakur-Ramachandran,Kg,1.18,Normal
30880,Ipsum Box,Pet Supplies,846.35,680.65,"Brar, Kadakia and Shetty",PC,19.58,Normal
30881,Laborum 1L,Personal Care,855.04,681.51,Wason Ltd,L,20.29,Normal
30882,Est 1L,Meat & Seafood,264.67,250.52,"Chaudhary, Deshpande and Rama",PC,5.35,Normal
30883,Ducimus Box,Bakery,163.19,129.29,"Bal, Nair and Sarin",g,20.77,Normal
30884,Placeat 1L,Baby Care,213.48,157.47,Nagy Inc,L,26.24,Normal
30885,Consequatur 500g,Dairy & Breakfast,617.09,527.51,"Krishnamurthy, Bora and Pau",g,14.52,Normal
30886,Ratione 1L,Bakery,785.02,701.14,Kata-Randhawa,Kg,10.69,Normal
30887,Dignissimos Jar,Bakery,589.6,492.08,Venkataraman-Chadha,PC,16.54,Normal
30888,Tempora Jar,Atta Rice & Dal,132.91,123.53,Rajagopal Inc,Kg,7.06,Normal
30889,Nostrum 1L,Atta Rice & Dal,981.08,793.48,Bhargava-Wagle,Kg,19.12,Normal
30890,Blanditiis Jar,Instant Food,372.47,301.49,Menon-Bansal,PC,19.06,Normal
30891,Fuga Jar,Instant Food,997.74,706.89,Unknown,Kg,29.15,Normal
30892,Dignissimos 500g,Dairy & Breakfast,380.41,373.44,Vaidya Group,PC,1.83,Normal
30893,Quasi 500g,Beverages,1119.09,948.28,Contractor Inc,Kg,15.26,Normal
30894,Dignissimos Jar,Dairy & Breakfast,708.64,666.17,Loke-Basak,PC,5.99,Normal
30895,Ratione Pack,Atta Rice & Dal,312.2,279.92,Unknown,g,10.34,Normal
30896,Ab 500g,Instant Food,100.07,71.44,Brar-Mani,Kg,28.61,Normal
30897,Itaque 500g,Atta Rice & Dal,1084.49,909.72,Samra-Sen,L,16.12,Normal
30898,Sint 500g,Personal Care,266.15,219.18,Gera-Garde,L,17.65,Normal
30899,Tempora 500g,Pet Supplies,174.42,169.19,"Tara, Ben and Bose",g,3.0,Normal
30900,Sed 1L,Dairy & Breakfast,119.73,104.9,Johal-Chahal,PC,12.39,Normal
30901,Vero Box,Household,738.24,692.2,Unknown,L,6.24,Normal
30902,Nam 500g,Snacks,823.4,649.81,"Sundaram, Thakur and Narang",Kg,21.08,Normal
30903,Architecto 1L,Personal Care,803.07,767.81,Minhas-Tandon,PC,4.39,Normal
30904,Iste Combo,Baby Care,367.22,288.11,"Srivastava, Baria and Merchant",PC,21.54,Normal
30905,A Pack,Atta Rice & Dal,936.59,757.83,Bhargava-Dasgupta,ml,19.09,Normal
30906,Velit Box,Fruits & Vegetables,1079.71,860.68,Mani LLC,ml,20.29,Normal
30907,Amet Box,Instant Food,345.09,330.49,"Mane, Bose and Vaidya",PC,4.23,Normal
30908,Facere Pack,Bakery,394.82,296.46,"Mahal, Kalla and Sekhon",PC,24.91,Normal
30909,Aliquam Box,Personal Care,462.15,375.58,Thaker-Chand,ml,18.73,Normal
30910,Pariatur Pack,Instant Food,91.07,73.58,Bora and Sons,PC,19.21,Normal
30911,Tenetur Combo,Personal Care,558.52,527.36,Bava-Nagi,ml,5.58,Normal
30912,Quas Jar,Baby Care,1130.21,1126.2,Ramanathan PLC,ml,0.35,Normal
30913,Unde 500g,Atta Rice & Dal,1027.79,1010.68,Jha-Batra,PC,1.66,Normal
30914,Minima 500g,Beverages,52.43,51.03,Unknown,g,2.67,Normal
30915,Laboriosam Jar,Bakery,555.46,404.63,"Mishra, Kamdar and Kapur",Kg,27.15,Normal
30916,Labore Pack,Snacks,279.52,252.05,Bhakta Ltd,Kg,9.83,Normal
30917,Atque Jar,Household,1019.99,976.43,Dayal Group,g,4.27,Normal
30918,Nulla 500g,Beverages,967.42,679.11,"Batra, Ganesan and Dhingra",Kg,29.8,Normal
30919,Quod 1L,Household,1070.66,883.77,"Purohit, Chanda and Raman",ml,17.46,Normal
30920,Inventore 1L,Personal Care,239.25,231.48,"Chakrabarti, Varkey and Bhakta",Kg,3.25,Normal
30921,Asperiores 1L,Personal Care,727.63,592.66,"Puri, Bhatnagar and Kaul",Kg,18.55,Normal
30922,Autem Pack,Snacks,669.73,654.81,Sathe-Wagle,Kg,2.23,Normal
30923,Nesciunt 1L,Fruits & Vegetables,914.86,884.38,Bajaj and Sons,PC,3.33,Normal
30924,Quo 1L,Bakery,996.18,901.8,Bains-Krishnamurthy,PC,9.47,Normal
30925,Voluptate 500g,Dairy & Breakfast,700.4,618.91,Kalla and Sons,PC,11.63,Normal
30926,Consectetur Box,Household,1192.92,907.58,"Kashyap, Salvi and Rajan",g,23.92,Normal
30927,Reprehenderit 500g,Beverages,237.44,181.51,Gaba-Zacharia,Kg,23.56,Normal
30928,Eum 1L,Beverages,77.22,61.55,Trivedi PLC,Kg,20.29,Normal
30929,Eum Jar,Instant Food,922.58,759.67,Kala and Sons,PC,17.66,Normal
30930,Amet 1L,Snacks,828.6,621.34,"Kumar, Kothari and Nadig",Kg,25.01,Normal
30931,Veniam Combo,Baby Care,711.08,639.4,"Walia, Dhillon and Edwin",PC,10.08,Normal
30932,Expedita Jar,Snacks,796.2,717.99,Varkey LLC,Kg,9.82,Normal
30933,Nesciunt 500g,Fruits & Vegetables,1019.52,923.88,Prashad-Suresh,PC,9.38,Normal
30934,Aspernatur Pack,Baby Care,1198.15,874.7,Modi and Sons,PC,27.0,Normal
30935,Ducimus 1L,Atta Rice & Dal,846.89,746.12,"Chopra, Mahal and Vohra",Kg,11.9,Normal
30936,Error 500g,Bakery,366.22,309.61,"Pandey, Mukherjee and Lad",L,15.46,Normal
30937,Harum Pack,Fruits & Vegetables,1055.94,811.31,Kapoor Inc,PC,23.17,Normal
30938,Dignissimos Box,Snacks,407.74,390.32,Ganguly-Shankar,PC,4.27,Normal
30939,Voluptate Combo,Snacks,1111.08,889.44,"Bawa, Tailor and Comar",Kg,19.95,Normal
30940,Iusto 500g,Dairy & Breakfast,86.2,80.93,Mandal LLC,PC,6.11,Normal
30941,Quia Combo,Atta Rice & Dal,125.78,112.23,"Chada, Savant and Konda",Kg,10.77,Normal
30942,Architecto 500g,Household,1194.55,904.27,"Kapadia, Golla and Sen",L,24.3,Normal
30943,Ab Combo,Personal Care,724.96,674.56,"Prasad, Dada and Subramaniam",L,6.95,Normal
30944,Velit Jar,Baby Care,784.42,751.15,Rajagopalan and Sons,Kg,4.24,Normal
30945,Modi 1L,Personal Care,533.72,504.69,"Srinivas, Singhal and Chopra",Kg,5.44,Normal
30946,Provident Jar,Atta Rice & Dal,1008.6,856.62,Ganguly-Sahota,Kg,15.07,Normal
30947,Soluta Jar,Household,1022.87,834.86,Kumar Group,PC,18.38,Normal
30948,Eos 500g,Pet Supplies,899.62,682.16,"Tank, Dora and Dyal",Kg,24.17,Normal
30949,Non 500g,Bakery,525.18,438.31,Saha-Merchant,L,16.54,Normal
30950,Sit Jar,Snacks,785.51,760.56,"Sahota, Bhardwaj and Parekh",PC,3.18,Normal
30951,Accusantium Box,Beverages,437.31,309.08,"Banik, Deshmukh and Dhaliwal",g,29.32,Normal
30952,Laudantium Box,Atta Rice & Dal,1100.61,934.77,"Kant, Brar and Baria",ml,15.07,Normal
30953,Cumque 500g,Meat & Seafood,933.2,860.29,"Balakrishnan, Bajaj and Khare",L,7.81,Normal
30954,Suscipit 500g,Pet Supplies,1189.43,1106.08,Madan Ltd,PC,7.01,Normal
30955,Minima Pack,Atta Rice & Dal,578.11,423.8,Pathak LLC,PC,26.69,Normal
30956,Neque Jar,Instant Food,14.38,11.72,"Saraf, Kamdar and Chahal",ml,18.5,Normal
30957,Optio Jar,Meat & Seafood,651.82,557.52,"Atwal, Om and Bal",g,14.47,Normal
30958,Quisquam Box,Household,177.97,140.19,"Rau, Dewan and Sridhar",PC,21.23,Normal
30959,Maxime 500g,Bakery,461.06,336.97,Chatterjee-Shankar,ml,26.91,Normal
30960,Aliquam Box,Personal Care,815.6,578.78,Unknown,Kg,29.04,Normal
30961,Fuga Box,Personal Care,1199.45,1195.1,Sha PLC,g,0.36,Normal
30962,Aspernatur Box,Meat & Seafood,178.29,139.82,Lal Ltd,PC,21.58,Normal
30963,Optio Jar,Dairy & Breakfast,385.5,295.01,"Saini, Memon and Joshi",Kg,23.47,Normal
30964,Pariatur Jar,Meat & Seafood,586.6,557.32,"Thakkar, Mallick and Bhatti",ml,4.99,Normal
30965,Repellendus 1L,Atta Rice & Dal,822.53,705.66,Kapoor Inc,g,14.21,Normal
30966,Ea Jar,Dairy & Breakfast,41.23,30.01,Grewal-Minhas,g,27.21,Normal
30967,Qui Box,Beverages,316.1,267.85,Tiwari-Taneja,g,15.26,Normal
30968,Iste Jar,Dairy & Breakfast,264.45,206.64,Krishnan-Chauhan,g,21.86,Normal
30969,Aliquid Pack,Snacks,1062.3,883.96,Bose-Bera,ml,16.79,Normal
30970,Laboriosam Box,Household,678.16,531.32,Rana-Kanda,g,21.65,Normal
30971,Ea Box,Atta Rice & Dal,190.5,187.51,Mody-Ramaswamy,Kg,1.57,Normal
30972,Voluptates Pack,Household,919.82,759.26,"Dayal, Kibe and Ganguly",Kg,17.46,Normal
30973,Illum Box,Bakery,809.63,691.25,Talwar-Bava,Kg,14.62,Normal
30974,Magni 500g,Dairy & Breakfast,663.01,620.92,Mallick and Sons,Kg,6.35,Normal
30975,Molestiae 1L,Dairy & Breakfast,433.76,377.25,Borah-Sundaram,Kg,13.03,Normal
30976,Cumque 500g,Snacks,1151.14,1116.13,Kara-Cherian,Kg,3.04,Normal
30977,Cumque Box,Beverages,612.69,542.44,Unknown,g,11.47,Normal
30978,Voluptatibus 1L,Dairy & Breakfast,673.26,671.79,Suri-Parmar,Kg,0.22,Normal
30979,Expedita Box,Atta Rice & Dal,971.1,718.96,Ramesh Group,PC,25.96,Normal
30980,Quia 1L,Household,1199.69,1083.95,Padmanabhan-De,PC,9.65,Normal
30981,Magnam Pack,Snacks,70.62,57.05,Reddy-Rattan,Kg,19.22,Normal
30982,Quia 500g,Pet Supplies,489.03,422.25,Unknown,PC,13.66,Normal
30983,Nobis Pack,Bakery,338.99,306.35,Radhakrishnan Inc,PC,9.63,Normal
30984,Nemo Box,Atta Rice & Dal,647.56,642.69,"Palan, Banik and Wadhwa",PC,0.75,Normal
30985,Corrupti Combo,Bakery,960.85,820.93,Anand Group,L,14.56,Normal
30986,Vitae 500g,Snacks,767.99,767.95,"Naik, Borde and Edwin",g,0.01,Normal
30987,Culpa Pack,Atta Rice & Dal,1090.01,781.35,Kibe and Sons,g,28.32,Normal
30988,Dicta 1L,Pet Supplies,712.16,548.07,Dewan and Sons,Kg,23.04,Normal
30989,Sint 500g,Meat & Seafood,883.95,808.06,Nadkarni-Pingle,g,8.59,Normal
30990,Totam Pack,Snacks,743.24,656.33,Unknown,Kg,11.69,Normal
30991,Tempora Pack,Meat & Seafood,768.05,578.21,"Kata, Borra and Batta",ml,24.72,Normal
30992,Tempora Pack,Beverages,968.31,820.51,Kapadia LLC,PC,15.26,Normal
30993,Quia Combo,Instant Food,905.55,732.98,Prasad-Mall,PC,19.06,Normal
30994,Reiciendis Jar,Dairy & Breakfast,725.16,589.63,Dugar Inc,ml,18.69,Normal
30995,Saepe Pack,Atta Rice & Dal,1190.68,948.11,Mishra Ltd,L,20.37,Normal
30996,Et Box,Household,389.45,379.34,Mutti-Date,Kg,2.6,Normal
30997,Architecto Combo,Fruits & Vegetables,602.09,499.44,Pant-Sangha,L,17.05,Normal
30998,Recusandae Pack,Fruits & Vegetables,130.84,105.91,"Khatri, Sahota and Sekhon",Kg,19.05,Normal
30999,Provident Pack,Meat & Seafood,1051.17,837.16,"Amble, Yadav and Sankaran",L,20.36,Normal
31000,Assumenda 1L,Fruits & Vegetables,869.14,612.28,"Mandal, Nagarajan and Anne",PC,29.55,Normal
31001,Aspernatur Box,Baby Care,537.81,447.84,"Choudhary, Handa and Srinivasan",PC,16.73,Normal
31002,Assumenda 1L,Personal Care,587.78,481.55,Mistry Group,g,18.07,Normal
31003,Veritatis 500g,Personal Care,417.17,376.61,Mannan Inc,g,9.72,Normal
31004,Neque 1L,Meat & Seafood,661.59,470.46,Andra-Goswami,Kg,28.89,Normal
31005,Quaerat 1L,Bakery,637.16,600.49,Narula Ltd,PC,5.76,Normal
31006,Earum Combo,Instant Food,875.81,766.76,Unknown,Kg,12.45,Normal
31007,Deleniti Jar,Atta Rice & Dal,394.44,350.39,Gandhi Inc,Kg,11.17,Normal
31008,At 1L,Pet Supplies,944.72,682.24,"Pillay, Shere and Badami",g,27.78,Normal
31009,Vel 500g,Atta Rice & Dal,803.16,674.7,"Cheema, Jain and Deol",L,15.99,Normal
31010,Natus Pack,Pet Supplies,364.52,342.4,Pal PLC,L,6.07,Normal
31011,Facilis Combo,Snacks,1030.44,1026.42,"Halder, Pai and Solanki",ml,0.39,Normal
31012,Minima Pack,Personal Care,735.13,689.24,Butala LLC,g,6.24,Normal
31013,At Combo,Pet Supplies,1019.09,918.22,Aurora Inc,Kg,9.9,Normal
31014,Quasi 500g,Fruits & Vegetables,943.49,904.84,Mani-Srinivasan,Kg,4.1,Normal
31015,Ullam Combo,Snacks,1165.41,1034.94,Srinivas Ltd,Kg,11.2,Normal
31016,Totam Box,Fruits & Vegetables,408.61,360.31,Devi-Goel,Kg,11.82,Normal
31017,Quae Jar,Baby Care,960.01,683.49,"Mangal, Bail and Desai",g,28.8,Normal
31018,Esse Pack,Atta Rice & Dal,999.94,916.53,Sachar-Aggarwal,PC,8.34,Normal
31019,Unde 1L,Atta Rice & Dal,1100.7,988.64,Sawhney PLC,Kg,10.18,Normal
31020,Totam 1L,Dairy & Breakfast,427.99,334.96,Char-Chander,ml,21.74,Normal
31021,Beatae 1L,Atta Rice & Dal,363.36,263.39,"Venkataraman, Dass and Tripathi",Kg,27.51,Normal
31022,Similique Pack,Dairy & Breakfast,1176.6,1016.76,Srinivasan Group,PC,13.58,Normal
31023,Numquam Combo,Personal Care,642.65,466.2,Murthy-Sodhi,Kg,27.46,Normal
31024,Repudiandae 500g,Pet Supplies,428.8,318.27,Pal-Yogi,g,25.78,Normal
31025,Quos Pack,Beverages,846.51,605.34,Unknown,PC,28.49,Normal
31026,Dolore Pack,Atta Rice & Dal,474.99,374.46,Bhatti-Buch,Kg,21.16,Normal
31027,Maiores 500g,Atta Rice & Dal,566.69,419.72,Kalita-Kothari,PC,25.93,Normal
31028,Voluptatum Jar,Snacks,1030.04,1027.25,Bhargava PLC,PC,0.27,Normal
31029,Corporis 500g,Fruits & Vegetables,821.37,676.63,"Muni, Ravi and Bobal",PC,17.62,Normal
31030,Saepe Pack,Personal Care,1052.25,764.08,Merchant-Dora,Kg,27.39,Normal
31031,Aliquam 1L,Fruits & Vegetables,587.05,536.56,Sehgal-Murthy,Kg,8.6,Normal
31032,Vel Pack,Fruits & Vegetables,552.32,409.44,"Thakur, Kumar and Rai",ml,25.87,Normal
31033,Dolorem Combo,Personal Care,999.34,885.4,Ahluwalia PLC,L,11.4,Normal
31034,Dignissimos Jar,Atta Rice & Dal,1137.76,841.95,Ganesh-Saini,PC,26.0,Normal
31035,Inventore Jar,Instant Food,1137.61,958.82,Samra-Sandal,Kg,15.72,Normal
31036,Nesciunt 1L,Household,1020.0,951.93,Dugar Inc,PC,6.67,Normal
31037,Eius Box,Pet Supplies,754.31,744.48,"Bansal, Tandon and Goswami",Kg,1.3,Normal
31038,Perferendis 500g,Household,692.57,527.1,Unknown,g,23.89,Normal
31039,Necessitatibus 500g,Household,663.88,606.36,Iyengar Inc,g,8.66,Normal
31040,Sunt Pack,Instant Food,123.71,93.43,"Sharaf, Maharaj and Banerjee",PC,24.48,Normal
31041,Esse Box,Snacks,542.92,401.74,Chander and Sons,ml,26.0,Normal
31042,Vel Box,Instant Food,962.1,961.57,Mander-Radhakrishnan,Kg,0.06,Normal
31043,Enim Box,Instant Food,1157.21,1015.34,Walla and Sons,PC,12.26,Normal
31044,Saepe Pack,Household,162.74,154.79,Wali-Wali,g,4.89,Normal
31045,Ipsa Box,Dairy & Breakfast,911.11,793.27,Unknown,ml,12.93,Normal
31046,Possimus Box,Household,506.94,366.96,Doctor Group,Kg,27.61,Normal
31047,Quidem Combo,Baby Care,83.86,68.31,Bahl PLC,PC,18.54,Normal
31048,Nostrum Jar,Dairy & Breakfast,371.7,323.12,Bajaj-Vohra,L,13.07,Normal
31049,Ad Box,Bakery,607.12,526.11,"Nath, Prakash and Luthra",Kg,13.34,Normal
31050,Quo 500g,Personal Care,26.13,18.73,Shroff PLC,PC,28.32,Normal
31051,Esse 1L,Baby Care,968.56,913.17,Dada Inc,ml,5.72,Normal
31052,Suscipit Jar,Beverages,421.13,405.12,Dora-Lal,Kg,3.8,Normal
31053,Unde Jar,Atta Rice & Dal,503.86,364.65,Dewan-Kumer,PC,27.63,Normal
31054,Numquam Pack,Bakery,837.11,821.08,Ahluwalia-Dutt,ml,1.91,Normal
31055,Ipsa Pack,Bakery,490.64,380.67,Choudhury-Din,Kg,22.41,Normal
31056,Unde Jar,Atta Rice & Dal,971.55,749.78,Kade-Baria,Kg,22.83,Normal
31057,Unde Pack,Beverages,640.4,614.94,Khanna and Sons,Kg,3.98,Normal
31058,Possimus Jar,Personal Care,1179.24,979.12,Chaudhari Ltd,g,16.97,Normal
31059,Dolorem Jar,Fruits & Vegetables,847.34,628.29,"Batra, Chandra and Kapoor",g,25.85,Normal
31060,Officia Pack,Baby Care,1128.05,963.21,Ramachandran-Hans,Kg,14.61,Normal
31061,Ipsam 1L,Bakery,543.91,539.32,"Wali, Bose and Mallick",Kg,0.84,Normal
31062,Iste Pack,Personal Care,413.36,409.05,"Rana, Bumb and Swamy",Kg,1.04,Normal
31063,Id 500g,Snacks,192.89,167.18,Singhal-Chaudhari,g,13.33,Normal
31064,Itaque Pack,Bakery,472.81,394.6,Unknown,ml,16.54,Normal
31065,Assumenda 1L,Baby Care,300.14,246.44,"Bhalla, Agate and Dugal",PC,17.89,Normal
31066,Quis 1L,Beverages,190.45,159.92,"Tiwari, Pathak and Sangha",Kg,16.03,Normal
31067,Expedita Jar,Dairy & Breakfast,139.15,121.5,Suresh-Mall,PC,12.68,Normal
31068,Cum 500g,Baby Care,752.12,736.84,Ramesh PLC,PC,2.03,Normal
31069,Ad Jar,Baby Care,620.78,514.67,Rajagopal-Bail,g,17.09,Normal
31070,Quas Combo,Personal Care,954.79,932.16,Gade-Nori,Kg,2.37,Normal
31071,Autem 1L,Fruits & Vegetables,346.86,298.35,"Lad, Wali and Ahluwalia",ml,13.99,Normal
31072,Incidunt Combo,Meat & Seafood,542.3,396.14,Raja-Sahota,Kg,26.95,Normal
31073,Quisquam Jar,Bakery,892.01,744.46,"Nayar, Deshpande and Vaidya",Kg,16.54,Normal
31074,Pariatur 500g,Pet Supplies,491.42,444.55,"Bajaj, Salvi and Pathak",PC,9.54,Normal
31075,Veniam 500g,Snacks,743.22,698.87,Mallick-Shukla,Kg,5.97,Normal
31076,Ratione Combo,Baby Care,432.94,352.42,Halder and Sons,Kg,18.6,Normal
31077,Laudantium Box,Bakery,1008.82,948.27,Deo-Natt,L,6.0,Normal
31078,Numquam 500g,Bakery,749.27,724.5,Gupta Group,PC,3.31,Normal
31079,Odit Box,Personal Care,285.59,269.12,Bhandari-Jayaraman,Kg,5.77,Normal
31080,Dignissimos Pack,Meat & Seafood,737.54,587.27,"Panchal, Patla and Ahluwalia",PC,20.37,Normal
31081,Facilis Jar,Beverages,1012.62,913.98,"Kapoor, Patel and Choudhury",Kg,9.74,Normal
31082,Ullam Pack,Beverages,798.35,676.49,Bobal-Bhattacharyya,Kg,15.26,Normal
31083,Vero 1L,Fruits & Vegetables,790.19,751.61,"Acharya, Puri and Acharya",PC,4.88,Normal
31084,Assumenda Jar,Pet Supplies,1175.6,1149.33,"Vyas, Edwin and Mohan",Kg,2.23,Normal
31085,Modi 1L,Instant Food,688.34,609.17,Dada-Char,Kg,11.5,Normal
31086,Laboriosam Pack,Bakery,865.97,829.28,Garg Inc,g,4.24,Normal
31087,Alias Combo,Baby Care,437.03,392.66,"Mohanty, Uppal and Dhillon",Kg,10.15,Normal
31088,Unde Combo,Dairy & Breakfast,690.62,601.3,"Gour, Shan and Magar",L,12.93,Normal
31089,Corporis Box,Pet Supplies,909.34,789.32,"Badal, Date and Solanki",PC,13.2,Normal
31090,Similique Combo,Instant Food,1108.76,996.19,Palla-Hayer,Kg,10.15,Normal
31091,Similique Pack,Beverages,724.07,656.78,"Gera, Parmer and Tank",g,9.29,Normal
31092,Cum 1L,Snacks,834.52,761.12,Rege-Panchal,ml,8.8,Normal
31093,Corporis 1L,Personal Care,1089.0,881.05,Gole-Rama,PC,19.1,Normal
31094,Consequuntur 1L,Snacks,557.08,420.52,"Saran, Gopal and Nagar",PC,24.51,Normal
31095,Distinctio Combo,Meat & Seafood,839.15,722.82,Narayanan PLC,L,13.86,Normal
31096,Possimus Box,Snacks,883.46,640.35,"Borah, Bhattacharyya and Vyas",g,27.52,Normal
31097,Possimus 500g,Dairy & Breakfast,1003.79,836.93,Unknown,Kg,16.62,Normal
31098,Ratione Pack,Dairy & Breakfast,390.8,383.63,"Kapoor, Bhagat and Singhal",PC,1.83,Normal
31099,Molestias Combo,Household,982.8,799.47,"Saha, Deo and Misra",Kg,18.65,Normal
31100,A 1L,Bakery,1094.78,1007.14,Khalsa-Bhatti,Kg,8.01,Normal
31101,Aliquid 1L,Pet Supplies,761.7,628.93,Pandey Group,ml,17.43,Normal
31102,Tempore Box,Pet Supplies,455.63,398.68,"Kalla, Barman and Wali",Kg,12.5,Normal
31103,Ducimus Combo,Bakery,252.65,210.86,Oommen Group,ml,16.54,Normal
31104,Esse 500g,Instant Food,1020.54,746.59,"Chawla, Chanda and Kashyap",g,26.84,Normal
31105,Odio 1L,Household,204.71,156.59,Jaggi PLC,ml,23.51,Normal
31106,Tenetur 500g,Beverages,1019.99,772.61,"Balasubramanian, Parekh and Bakshi",Kg,24.25,Normal
31107,Alias 1L,Pet Supplies,584.23,577.55,Pau Inc,g,1.14,Normal
31108,Esse 1L,Snacks,600.1,562.3,Srivastava-Shanker,L,6.3,Normal
31109,In Pack,Meat & Seafood,961.47,818.6,Sachdeva-Tandon,Kg,14.86,Normal
31110,Tenetur 500g,Meat & Seafood,249.06,248.34,Bahl-Chakrabarti,ml,0.29,Normal
31111,Quasi 1L,Bakery,175.39,127.63,"Venkatesh, Sem and Bhandari",L,27.23,Normal
31112,Dolorem Box,Household,159.21,152.58,Krish Group,PC,4.16,Normal
31113,Eveniet Combo,Pet Supplies,996.0,980.65,Ganesh Ltd,L,1.54,Normal
31114,Cumque Combo,Atta Rice & Dal,808.39,681.2,Khanna Inc,Kg,15.73,Normal
31115,Excepturi Pack,Snacks,1062.67,757.18,Shukla PLC,g,28.75,Normal
31116,Deleniti Pack,Snacks,998.27,963.8,"Sinha, Sidhu and Sheth",L,3.45,Normal
31117,Dolor 500g,Beverages,408.76,408.71,Sinha-Gola,L,0.01,Normal
31118,Occaecati 1L,Beverages,448.52,383.08,Apte Group,Kg,14.59,Normal
31119,Quis Combo,Pet Supplies,894.8,739.08,Roy Inc,PC,17.4,Normal
31120,Magnam Pack,Meat & Seafood,1184.44,1025.65,Prakash-Nagi,PC,13.41,Normal
31121,Reprehenderit Box,Instant Food,830.08,784.23,"Choudhry, Mani and Deshmukh",ml,5.52,Normal
31122,Aliquam Pack,Baby Care,551.5,496.02,Barad-Subramaniam,PC,10.06,Normal
31123,Asperiores Jar,Pet Supplies,156.41,152.04,Master Group,Kg,2.79,Normal
31124,Natus Box,Pet Supplies,159.21,152.38,Rau and Sons,Kg,4.29,Normal
31125,Fugit Combo,Dairy & Breakfast,637.34,525.43,Bajaj PLC,PC,17.56,Normal
31126,Cum 500g,Snacks,1026.64,854.28,Hari-Gokhale,ml,16.79,Normal
31127,Dolorem 500g,Fruits & Vegetables,927.46,690.07,Bahl-Sidhu,ml,25.6,Normal
31128,Quas Jar,Fruits & Vegetables,473.42,464.53,"Sehgal, Chandra and Sethi",Kg,1.88,Normal
31129,Earum Combo,Beverages,708.02,695.46,"Bora, Devi and Murty",L,1.77,Normal
31130,Sapiente Jar,Dairy & Breakfast,260.3,250.42,Unknown,PC,3.8,Normal
31131,Sint 1L,Personal Care,129.31,112.79,Parekh-Das,PC,12.78,Normal
31132,Ab Jar,Dairy & Breakfast,447.98,361.21,"Banerjee, Subramaniam and Pau",L,19.37,Normal
31133,Dicta Box,Fruits & Vegetables,450.74,377.68,"Naik, Krish and Chaudry",L,16.21,Normal
31134,Nisi Jar,Dairy & Breakfast,673.04,665.54,Varghese-Jaggi,PC,1.11,Normal
31135,Ut Pack,Household,1020.75,916.28,"Tandon, Dugar and Gupta",Kg,10.23,Normal
31136,Veritatis 1L,Fruits & Vegetables,729.98,701.69,"Baral, Pillai and Sachar",PC,3.88,Normal
31137,Reiciendis Jar,Meat & Seafood,642.83,540.28,"Grover, Dugar and Rege",Kg,15.95,Normal
31138,Veniam Jar,Bakery,669.89,507.5,Natt Ltd,Kg,24.24,Normal
31139,Quam 1L,Household,483.58,471.55,Madan and Sons,Kg,2.49,Normal
31140,Quasi 500g,Meat & Seafood,354.01,248.51,Bail-Rajagopalan,g,29.8,Normal
31141,Illo 1L,Beverages,113.81,94.15,"Mitra, Chahal and Dara",L,17.27,Normal
31142,Ullam Pack,Dairy & Breakfast,1182.21,1179.64,"Chokshi, Gulati and Varty",PC,0.22,Normal
31143,Iusto Combo,Instant Food,664.53,650.79,"Panchal, Kala and Mangal",L,2.07,Normal
31144,Quas 500g,Dairy & Breakfast,382.84,381.12,"Mani, Divan and Basu",Kg,0.45,Normal
31145,Incidunt Jar,Meat & Seafood,990.02,967.56,"Chandran, Konda and More",L,2.27,Normal
31146,Eum 1L,Bakery,1130.94,1043.08,Agrawal-Mandal,ml,7.77,Normal
31147,Tempora Pack,Personal Care,928.12,918.11,"Varghese, Nadkarni and Rao",g,1.08,Normal
31148,Magnam 500g,Snacks,190.4,137.29,Gupta-Madan,Kg,27.89,Normal
31149,Neque Box,Household,1176.68,978.43,"Kari, Bobal and Kala",g,16.85,Normal
31150,Nostrum 500g,Fruits & Vegetables,836.69,763.39,"Shetty, Sagar and Prashad",ml,8.76,Normal
31151,Repellendus 1L,Fruits & Vegetables,137.76,100.17,Kadakia-Nagi,g,27.29,Normal
31152,Ullam 500g,Beverages,570.1,478.61,Nagarajan Ltd,PC,16.05,Normal
31153,Porro Jar,Pet Supplies,199.26,161.97,Luthra and Sons,Kg,18.71,Normal
31154,Cum Jar,Pet Supplies,1162.77,857.67,"Wadhwa, Padmanabhan and Doshi",L,26.24,Normal
31155,Doloribus Combo,Atta Rice & Dal,633.77,488.69,Ratta PLC,L,22.89,Normal
