inventory_id,store_id,product_id,stock_units,reorder_level,last_restock_date,expiry_date
501341,6071,31137,6.0,73.0,2026-08-18,2026-08-19
501342,6047,30756,275.0,21.0,2026-08-18,2026-08-19
501343,6141,30057,86.0,72.0,2026-08-18,2026-08-19
501344,6020,30762,409.0,52.61587436332768,2026-08-18,2026-08-19
501345,6137,31300,63.0,81.0,2026-08-18,2026-08-19
501346,6002,31212,604.0,82.0,2026-08-18,2026-08-19
501347,6039,30713,562.0,91.0,2026-08-18,2026-08-19
501348,6146,30042,409.0,36.0,2026-08-18,2026-08-19
501349,6039,30499,347.0,70.0,2026-08-18,2026-08-19
501350,6030,31146,349.0,27.0,2026-08-18,2026-08-19
501351,6089,30528,0.0,33.0,2026-08-18,2026-08-19
501352,6104,30656,310.0,58.0,2026-08-18,2026-08-19
501353,6020,30727,653.0,50.0,2026-08-18,2026-08-19
501354,6103,30976,641.0,47.0,2026-08-18,2026-08-19
501355,6088,31031,425.0,80.0,2026-08-18,2026-08-19
501356,6011,31453,2.0,14.0,2026-08-18,2026-08-19
501357,6056,30364,85.0,43.0,2026-08-18,2026-08-19
501358,6092,30664,691.0,29.0,2026-08-18,2026-08-19
501359,6002,30638,0.0,81.0,2026-08-18,2026-08-19
501360,6142,30800,646.0,66.0,2026-08-18,2026-08-19
501361,6067,30270,96.0,74.0,2026-08-18,2026-08-19
501362,6065,30383,178.0,23.0,2026-08-18,2026-08-19
501363,6073,31227,361.0,59.0,2026-08-18,2026-08-19
501364,6099,31004,746.0,36.0,2026-08-18,2026-08-19
501365,6111,30423,538.0,26.0,2026-08-18,2026-08-19
501366,6104,31311,565.0,81.0,2026-08-18,2026-08-19
501367,6018,30408,737.0,68.0,2026-08-18,2026-08-19
501368,6031,30583,227.0,49.0,2026-08-18,2026-08-19
501369,6091,30157,265.0,33.0,2026-08-18,2026-08-19
501370,6014,31351,709.0,20.0,2026-08-18,2026-08-19
501371,6117,31299,789.0,52.61587436332768,2026-08-18,2026-08-19
501372,6131,30525,637.0,37.0,2026-08-18,2026-08-19
501373,6009,31067,753.0,34.0,2026-08-18,2026-08-19
501374,6027,30523,13.0,31.0,2026-08-18,2026-08-19
501375,6036,31386,214.0,36.0,2026-08-18,2026-08-19
501376,6122,31328,446.0,19.0,2026-08-18,2026-08-19
501377,6095,30009,179.0,41.0,2026-08-18,2026-08-19
501378,6034,30937,775.0,13.0,2026-08-18,2026-08-19
501379,6100,30541,160.0,27.0,2026-08-18,2026-08-19
501380,6084,31021,609.0,18.0,2026-08-18,2026-08-19
501381,6112,30231,185.0,54.0,2026-08-18,2026-08-19
501382,6017,30954,8.0,53.0,2026-08-18,2026-08-19
501383,6035,30594,641.0,17.0,2026-08-18,2026-08-19
501384,6070,30511,203.0,15.0,2026-08-18,2026-08-19
501385,6146,30745,28.0,66.0,2026-08-18,2026-08-19
501386,6093,31023,748.0,96.0,2026-08-18,2026-08-19
501387,6136,30732,510.0,71.0,2026-08-18,2026-08-19
501388,6116,31457,419.0,50.0,2026-08-18,2026-08-19
501389,6061,31453,374.0,16.0,2026-08-18,2026-08-19
501390,6125,30788,262.0,96.0,2026-08-18,2026-08-19
501391,6077,31472,409.0,20.0,2026-08-18,2026-08-19
501392,6014,30396,342.0,32.0,2026-08-18,2026-08-19
501393,6111,30417,522.0,45.0,2026-08-18,2026-08-19
501394,6077,30239,84.0,12.0,2026-08-18,2026-08-19
501395,6095,30396,713.0,6.0,2026-08-18,2026-08-19
501396,6077,31317,22.0,98.0,2026-08-18,2026-08-19
501397,6100,30627,136.0,26.0,2026-08-18,2026-08-19
501398,6048,30771,701.0,52.61587436332768,2026-08-18,2026-08-19
501399,6020,30277,769.0,47.0,2026-08-18,2026-08-19
501400,6066,30204,262.0,32.0,2026-08-18,2026-08-19
501401,6106,31460,431.0,53.0,2026-08-18,2026-08-19
501402,6129,30866,0.0,29.0,2026-08-18,2026-08-19
501403,6088,30635,375.0,19.0,2026-08-18,2026-08-19
501404,6007,30740,687.0,35.0,2026-08-18,2026-08-19
501405,6144,31398,255.0,52.0,2026-08-18,2026-08-19
501406,6079,30803,149.0,90.0,2026-08-18,2026-08-19
501407,6149,31331,196.0,58.0,2026-08-18,2026-08-19
501408,6118,30414,610.0,59.0,2026-08-18,2026-08-19
501409,6048,30889,70.0,72.0,2026-08-18,2026-08-19
501410,6111,30608,361.0,96.0,2026-08-18,2026-08-19
501411,6098,31149,601.0,13.0,2026-08-18,2026-08-19
501412,6082,31103,710.0,68.0,2026-08-18,2026-08-19
501413,6037,30520,0.0,44.0,2026-08-18,2026-08-19
501414,6059,30713,714.0,18.0,2026-08-18,2026-08-19
501415,6119,30021,194.0,11.0,2026-08-18,2026-08-19
501416,6143,30919,61.0,66.0,2026-08-18,2026-08-19
501417,6073,31278,454.0,91.0,2026-08-18,2026-08-19
501418,6101,31013,528.0,11.0,2026-08-18,2026-08-19
501419,6010,30503,457.0,9.0,2026-08-18,2026-08-19
501420,6017,31222,767.0,10.0,2026-08-18,2026-08-19
501421,6052,31224,395.0,88.0,2026-08-18,2026-08-19
501422,6111,30475,752.0,75.0,2026-08-18,2026-08-19
501423,6014,30117,275.0,60.0,2026-08-18,2026-08-19
501424,6083,31354,342.0,82.0,2026-08-18,2026-08-19
501425,6057,31097,120.0,93.0,2026-08-18,2026-08-19
501426,6098,30300,743.0,52.61587436332768,2026-08-18,2026-08-19
501427,6026,30884,645.0,91.0,2026-08-18,2026-08-19
501428,6040,31448,680.0,86.0,2026-08-18,2026-08-19
501429,6008,30272,525.0,77.0,2026-08-18,2026-08-19
501430,6113,30649,391.0,87.0,2026-08-18,2026-08-19
501431,6105,31258,771.0,47.0,2026-08-18,2026-08-19
501432,6084,30346,105.0,31.0,2026-08-18,2026-08-19
501433,6109,30085,60.0,41.0,2026-08-18,2026-08-19
501434,6056,30401,0.0,9.0,2026-08-18,2026-08-19
501435,6017,30343,64.0,83.0,2026-08-18,2026-08-19
501436,6058,30187,0.0,19.0,2026-08-18,2026-08-19
501437,6006,30103,547.0,35.0,2026-08-18,2026-08-19
501438,6031,31374,374.0,47.0,2026-08-18,2026-08-19
501439,6012,31439,316.0,30.0,2026-08-18,2026-08-19
501440,6002,30627,29.0,60.0,2026-08-18,2026-08-19
501441,6032,31416,532.0,34.0,2026-08-18,2026-08-19
501442,6026,31415,96.0,89.0,2026-08-18,2026-08-19
501443,6137,30762,164.0,68.0,2026-08-18,2026-08-19
501444,6096,30603,468.0,79.0,2026-08-18,2026-08-19
501445,6118,30721,636.0,34.0,2026-08-18,2026-08-19
501446,6034,31085,123.0,68.0,2026-08-18,2026-08-19
501447,6069,31249,390.0,77.0,2026-08-18,2026-08-19
501448,6049,31004,296.0,35.0,2026-08-18,2026-08-19
501449,6089,30394,271.0,7.0,2026-08-18,2026-08-19
501450,6014,30598,687.0,31.0,2026-08-18,2026-08-19
501451,6117,31469,210.0,92.0,2026-08-18,2026-08-19
501452,6113,30812,0.0,37.0,2026-08-18,2026-08-19
501453,6071,31120,442.0,11.0,2026-08-18,2026-08-19
501454,6048,31168,0.0,58.0,2026-08-18,2026-08-19
501455,6091,30274,196.0,74.0,2026-08-18,2026-08-19
501456,6026,30166,0.0,45.0,2026-08-18,2026-08-19
501457,6063,30374,766.0,15.0,2026-08-18,2026-08-19
501458,6105,30700,566.0,82.0,2026-08-18,2026-08-19
501459,6109,31023,316.0,52.61587436332768,2026-08-18,2026-08-19
501460,6008,31158,265.0,18.0,2026-08-18,2026-08-19
501461,6072,30884,583.0,59.0,2026-08-18,2026-08-19
501462,6052,30609,564.0,84.0,2026-08-18,2026-08-19
501463,6052,30737,195.0,51.0,2026-08-18,2026-08-19
501464,6084,31426,459.0,31.0,2026-08-18,2026-08-19
501465,6075,30982,139.0,84.0,2026-08-18,2026-08-19
501466,6142,30259,385.0,59.0,2026-08-18,2026-08-19
501467,6128,31310,791.0,66.0,2026-08-18,2026-08-19
501468,6102,31419,369.0,17.0,2026-08-18,2026-08-19
501469,6144,31139,764.0,6.0,2026-08-18,2026-08-19
501470,6067,30922,34.0,36.0,2026-08-18,2026-08-19
501471,6030,30908,563.0,92.0,2026-08-18,2026-08-19
501472,6070,30917,0.0,28.0,2026-08-18,2026-08-19
501473,6015,30649,781.0,27.0,2026-08-18,2026-08-19
501474,6123,30786,285.0,64.0,2026-08-18,2026-08-19
501475,6064,31040,156.0,37.0,2026-08-18,2026-08-19
501476,6127,30812,726.0,27.0,2026-08-18,2026-08-19
501477,6050,30880,407.0,79.0,2026-08-18,2026-08-19
501478,6087,31116,465.0,5.0,2026-08-18,2026-08-19
501479,6030,30830,659.0,51.0,2026-08-18,2026-08-19
501480,6015,30126,396.0,14.0,2026-08-18,2026-08-19
501481,6114,30913,780.0,22.0,2026-08-18,2026-08-19
501482,6042,31458,317.0,86.0,2026-08-18,2026-08-19
501483,6088,30289,514.0,60.0,2026-08-18,2026-08-19
501484,6084,30208,770.0,52.61587436332768,2026-08-18,2026-08-19
501485,6058,30262,84.0,52.61587436332768,2026-08-18,2026-08-19
501486,6051,30327,27.0,52.61587436332768,2026-08-18,2026-08-19
501487,6071,31124,0.0,95.0,2026-08-18,2026-08-19
501488,6008,31199,319.0,100.0,2026-08-18,2026-08-19
501489,6006,30707,443.0,47.0,2026-08-18,2026-08-19
501490,6027,31106,415.0,52.61587436332768,2026-08-18,2026-08-19
501491,6130,30593,150.0,61.0,2026-08-18,2026-08-19
501492,6108,30183,624.0,39.0,2026-08-18,2026-08-19
501493,6089,30646,800.0,42.0,2026-08-18,2026-08-19
501494,6009,30910,704.0,50.0,2026-08-18,2026-08-19
501495,6142,31297,31.0,86.0,2026-08-18,2026-08-19
501496,6130,31490,500.0,61.0,2026-08-18,2026-08-19
501497,6097,31286,244.0,98.0,2026-08-18,2026-08-19
501498,6077,30777,283.0,38.0,2026-08-18,2026-08-19
501499,6102,31094,799.0,78.0,2026-08-18,2026-08-19
501500,6107,30923,800.0,45.0,2026-08-18,2026-08-19
501501,6068,30346,231.0,50.0,2026-08-18,2026-08-19
501502,6040,30742,643.0,76.0,2026-08-18,2026-08-19
501503,6036,31250,644.0,52.61587436332768,2026-08-18,2026-08-19
501504,6050,30628,647.0,52.61587436332768,2026-08-18,2026-08-19
501505,6134,30077,479.0,68.0,2026-08-18,2026-08-19
501506,6086,31230,548.0,95.0,2026-08-18,2026-08-19
501507,6140,30405,273.0,76.0,2026-08-18,2026-08-19
501508,6063,30608,0.0,59.0,2026-08-18,2026-08-19
501509,6112,30097,520.0,58.0,2026-08-18,2026-08-19
501510,6022,30054,212.0,69.0,2026-08-18,2026-08-19
501511,6069,30019,250.0,39.0,2026-08-18,2026-08-19
501512,6008,30428,210.0,46.0,2026-08-18,2026-08-19
501513,6145,30037,654.0,50.0,2026-08-18,2026-08-19
501514,6150,31034,0.0,65.0,2026-08-18,2026-08-19
501515,6059,30662,697.0,19.0,2026-08-18,2026-08-19
501516,6092,30917,605.0,52.61587436332768,2026-08-18,2026-08-19
501517,6131,30806,323.0,79.0,2026-08-18,2026-08-19
501518,6060,31452,348.0,22.0,2026-08-18,2026-08-19
501519,6120,31177,689.0,15.0,2026-08-18,2026-08-19
501520,6024,30421,667.0,18.0,2026-08-18,2026-08-19
501521,6006,31050,746.0,5.0,2026-08-18,2026-08-19
501522,6114,31486,779.0,97.0,2026-08-18,2026-08-19
501523,6009,30628,760.0,54.0,2026-08-18,2026-08-19
501524,6136,31110,176.0,20.0,2026-08-18,2026-08-19
501525,6114,30796,328.0,89.0,2026-08-18,2026-08-19
501526,6136,30204,463.0,99.0,2026-08-18,2026-08-19
501527,6031,30920,700.0,52.61587436332768,2026-08-18,2026-08-19
501528,6064,31437,541.0,53.0,2026-08-18,2026-08-19
501529,6009,31085,447.0,81.0,2026-08-18,2026-08-19
501530,6106,31309,765.0,25.0,2026-08-18,2026-08-19
501531,6090,31462,137.0,53.0,2026-08-18,2026-08-19
501532,6120,30922,392.0,36.0,2026-08-18,2026-08-19
501533,6113,31171,528.0,63.0,2026-08-18,2026-08-19
501534,6040,30783,526.0,23.0,2026-08-18,2026-08-19
501535,6017,31190,375.0,43.0,2026-08-18,2026-08-19
501536,6076,31227,638.0,48.0,2026-08-18,2026-08-19
501537,6017,30645,539.0,34.0,2026-08-18,2026-08-19
501538,6009,31330,239.0,50.0,2026-08-18,2026-08-19
501539,6024,31366,798.0,56.0,2026-08-18,2026-08-19
501540,6104,30905,382.0,38.0,2026-08-18,2026-08-19
501541,6034,30672,167.0,52.61587436332768,2026-08-18,2026-08-19
501542,6108,30967,173.0,46.0,2026-08-18,2026-08-19
501543,6001,31066,471.0,52.0,2026-08-18,2026-08-19
501544,6093,31263,671.0,88.0,2026-08-18,2026-08-19
501545,6085,30244,379.0,84.0,2026-08-18,2026-08-19
501546,6097,30497,148.0,32.0,2026-08-18,2026-08-19
501547,6081,31338,660.0,30.0,2026-08-18,2026-08-19
501548,6111,30532,248.0,52.61587436332768,2026-08-18,2026-08-19
501549,6072,31440,124.0,17.0,2026-08-18,2026-08-19
501550,6089,30026,119.0,52.0,2026-08-18,2026-08-19
501551,6112,30990,600.0,27.0,2026-08-18,2026-08-19
501552,6054,30159,443.0,40.0,2026-08-18,2026-08-19
501553,6149,30465,676.0,78.0,2026-08-18,2026-08-19
501554,6133,30983,759.0,65.0,2026-08-18,2026-08-19
501555,6020,30605,0.0,28.0,2026-08-18,2026-08-19
501556,6050,30399,265.0,52.61587436332768,2026-08-18,2026-08-19
501557,6142,31213,103.0,22.0,2026-08-18,2026-08-19
501558,6050,30968,213.0,60.0,2026-08-18,2026-08-19
501559,6137,30696,420.0,27.0,2026-08-18,2026-08-19
501560,6122,30219,724.0,40.0,2026-08-18,2026-08-19
501561,6146,30867,15.0,70.0,2026-08-18,2026-08-19
501562,6034,31220,491.0,17.0,2026-08-18,2026-08-19
501563,6053,30783,106.0,34.0,2026-08-18,2026-08-19
501564,6131,31041,749.0,78.0,2026-08-18,2026-08-19
501565,6056,31055,723.0,59.0,2026-08-18,2026-08-19
501566,6047,30484,0.0,92.0,2026-08-18,2026-08-19
501567,6072,30928,608.0,52.61587436332768,2026-08-18,2026-08-19
501568,6029,30460,673.0,78.0,2026-08-18,2026-08-19
501569,6079,30427,703.0,63.0,2026-08-18,2026-08-19
501570,6118,30546,322.0,92.0,2026-08-18,2026-08-19
501571,6055,30973,557.0,28.0,2026-08-18,2026-08-19
501572,6099,30520,125.0,96.0,2026-08-18,2026-08-19
501573,6023,30696,419.0,20.0,2026-08-18,2026-08-19
501574,6129,31076,184.0,26.0,2026-08-18,2026-08-19
501575,6087,30038,350.0,52.61587436332768,2026-08-18,2026-08-19
501576,6126,30051,274.0,67.0,2026-08-18,2026-08-19
501577,6124,31272,548.0,97.0,2026-08-18,2026-08-19
501578,6111,30742,487.0,56.0,2026-08-18,2026-08-19
501579,6059,30581,10.0,23.0,2026-08-18,2026-08-19
501580,6030,30895,540.0,81.0,2026-08-18,2026-08-19
501581,6129,30837,8.0,72.0,2026-08-18,2026-08-19
501582,6096,31135,145.0,99.0,2026-08-18,2026-08-19
501583,6137,30225,466.0,52.61587436332768,2026-08-18,2026-08-19
501584,6109,30721,479.0,60.0,2026-08-18,2026-08-19
501585,6087,30293,96.0,10.0,2026-08-18,2026-08-19
501586,6057,30917,759.0,49.0,2026-08-18,2026-08-19
501587,6086,30029,588.0,97.0,2026-08-18,2026-08-19
501588,6077,30816,42.0,66.0,2026-08-18,2026-08-19
501589,6060,30772,486.0,23.0,2026-08-18,2026-08-19
501590,6069,30058,194.0,58.0,2026-08-18,2026-08-19
501591,6030,31282,195.0,81.0,2026-08-18,2026-08-19
501592,6019,31030,411.0,100.0,2026-08-18,2026-08-19
501593,6143,31412,658.0,72.0,2026-08-18,2026-08-19
501594,6097,30254,554.0,100.0,2026-08-18,2026-08-19
501595,6114,30557,483.0,91.0,2026-08-18,2026-08-19
501596,6082,31410,3.0,79.0,2026-08-18,2026-08-19
501597,6091,30956,221.0,11.0,2026-08-18,2026-08-19
501598,6067,30326,426.0,64.0,2026-08-18,2026-08-19
501599,6108,31065,573.0,99.0,2026-08-18,2026-08-19
501600,6037,30455,566.0,64.0,2026-08-18,2026-08-19
501601,6131,30877,800.0,79.0,2026-08-18,2026-08-19
501602,6065,30685,86.0,11.0,2026-08-18,2026-08-19
501603,6028,30614,28.0,94.0,2026-08-18,2026-08-19
501604,6071,31445,761.0,37.0,2026-08-18,2026-08-19
501605,6099,31387,461.0,99.0,2026-08-18,2026-08-19
501606,6002,30208,336.0,63.0,2026-08-18,2026-08-19
501607,6069,30461,539.0,41.0,2026-08-18,2026-08-19
501608,6078,30610,632.0,52.61587436332768,2026-08-18,2026-08-19
501609,6009,30540,755.0,66.0,2026-08-18,2026-08-19
501610,6128,30538,694.0,14.0,2026-08-18,2026-08-19
501611,6063,30768,125.0,52.61587436332768,2026-08-18,2026-08-19
501612,6101,31021,560.0,13.0,2026-08-18,2026-08-19
501613,6129,30984,775.0,95.0,2026-08-18,2026-08-19
501614,6107,30807,749.0,73.0,2026-08-18,2026-08-19
501615,6010,30067,639.0,56.0,2026-08-18,2026-08-19
501616,6079,31476,111.0,52.61587436332768,2026-08-18,2026-08-19
501617,6071,31014,739.0,23.0,2026-08-18,2026-08-19
501618,6063,30246,395.0,54.0,2026-08-18,2026-08-19
501619,6035,30928,335.0,9.0,2026-08-18,2026-08-19
501620,6052,30424,196.0,37.0,2026-08-18,2026-08-19
501621,6136,30165,451.0,97.0,2026-08-18,2026-08-19
501622,6002,31334,383.0,75.0,2026-08-18,2026-08-19
501623,6013,31423,462.0,52.61587436332768,2026-08-18,2026-08-19
501624,6066,30020,502.0,54.0,2026-08-18,2026-08-19
501625,6111,30671,753.0,91.0,2026-08-18,2026-08-19
501626,6109,30682,30.0,31.0,2026-08-18,2026-08-19
501627,6062,30543,529.0,53.0,2026-08-18,2026-08-19
501628,6054,30449,326.0,65.0,2026-08-18,2026-08-19
501629,6141,30350,82.0,63.0,2026-08-18,2026-08-19
501630,6056,30624,45.0,97.0,2026-08-18,2026-08-19
501631,6046,30028,622.0,95.0,2026-08-18,2026-08-19
501632,6058,30331,139.0,40.0,2026-08-18,2026-08-19
501633,6011,30189,500.0,29.0,2026-08-18,2026-08-19
501634,6015,30471,141.0,40.0,2026-08-18,2026-08-19
501635,6135,30116,368.0,68.0,2026-08-18,2026-08-19
501636,6066,30408,582.0,74.0,2026-08-18,2026-08-19
501637,6128,30271,262.0,11.0,2026-08-18,2026-08-19
501638,6042,30511,691.0,12.0,2026-08-18,2026-08-19
501639,6115,31048,247.0,80.0,2026-08-18,2026-08-19
501640,6146,30007,184.0,52.61587436332768,2026-08-18,2026-08-19
501641,6138,31471,492.0,50.0,2026-08-18,2026-08-19
501642,6139,30149,784.0,44.0,2026-08-18,2026-08-19
501643,6082,30075,715.0,87.0,2026-08-18,2026-08-19
501644,6053,30901,284.0,92.0,2026-08-18,2026-08-19
501645,6138,30117,8.0,62.0,2026-08-18,2026-08-19
501646,6036,30262,79.0,25.0,2026-08-18,2026-08-19
501647,6112,30909,481.0,37.0,2026-08-18,2026-08-19
501648,6007,31206,95.0,15.0,2026-08-18,2026-08-19
501649,6039,30141,43.0,13.0,2026-08-18,2026-08-19
501650,6075,30339,88.0,35.0,2026-08-18,2026-08-19
501651,6017,30816,430.0,67.0,2026-08-18,2026-08-19
501652,6089,31407,665.0,22.0,2026-08-18,2026-08-19
501653,6074,31207,273.0,90.0,2026-08-18,2026-08-19
501654,6100,30348,192.0,16.0,2026-08-18,2026-08-19
501655,6015,30906,763.0,20.0,2026-08-18,2026-08-19
501656,6029,31161,0.0,61.0,2026-08-18,2026-08-19
501657,6124,30590,324.0,59.0,2026-08-18,2026-08-19
501658,6070,30994,738.0,75.0,2026-08-18,2026-08-19
501659,6086,30625,747.0,41.0,2026-08-18,2026-08-19
501660,6101,30221,291.0,92.0,2026-08-18,2026-08-19
501661,6077,30995,16.0,75.0,2026-08-18,2026-08-19
501662,6075,30899,397.0,20.0,2026-08-18,2026-08-19
501663,6111,31123,387.0,70.0,2026-08-18,2026-08-19
501664,6123,30881,179.0,39.0,2026-08-18,2026-08-19
501665,6028,31160,543.0,62.0,2026-08-18,2026-08-19
501666,6079,30382,304.0,52.61587436332768,2026-08-18,2026-08-19
501667,6040,30439,466.0,9.0,2026-08-18,2026-08-19
501668,6108,30803,613.0,53.0,2026-08-18,2026-08-19
501669,6015,30207,48.0,55.0,2026-08-18,2026-08-19
501670,6017,30571,390.0,46.0,2026-08-18,2026-08-19
501671,6021,31055,348.0,85.0,2026-08-18,2026-08-19
501672,6146,30287,38.0,37.0,2026-08-18,2026-08-19
501673,6132,30254,363.0,35.0,2026-08-18,2026-08-19
501674,6007,30903,774.0,23.0,2026-08-18,2026-08-19
501675,6012,30131,158.0,52.61587436332768,2026-08-18,2026-08-19
501676,6118,30718,782.0,40.0,2026-08-18,2026-08-19
501677,6144,31086,133.0,33.0,2026-08-18,2026-08-19
501678,6116,30827,547.0,14.0,2026-08-18,2026-08-19
501679,6004,30519,450.0,49.0,2026-08-18,2026-08-19
501680,6088,30392,95.0,68.0,2026-08-18,2026-08-19
501681,6054,30222,634.0,52.61587436332768,2026-08-18,2026-08-19
501682,6128,31120,292.0,5.0,2026-08-18,2026-08-19
501683,6136,30574,495.0,63.0,2026-08-18,2026-08-19
501684,6090,30916,0.0,64.0,2026-08-18,2026-08-19
501685,6063,30595,131.0,72.0,2026-08-18,2026-08-19
501686,6022,30574,707.0,88.0,2026-08-18,2026-08-19
501687,6116,31052,303.0,16.0,2026-08-18,2026-08-19
501688,6063,31230,371.0,85.0,2026-08-18,2026-08-19
501689,6038,30491,670.0,14.0,2026-08-18,2026-08-19
501690,6128,30414,137.0,8.0,2026-08-18,2026-08-19
501691,6062,31231,701.0,30.0,2026-08-18,2026-08-19
501692,6044,30583,26.0,72.0,2026-08-18,2026-08-19
501693,6103,30071,283.0,99.0,2026-08-18,2026-08-19
501694,6014,31083,368.0,11.0,2026-08-18,2026-08-19
501695,6040,30368,86.0,51.0,2026-08-18,2026-08-19
501696,6048,30085,503.0,23.0,2026-08-18,2026-08-19
501697,6147,30630,605.0,9.0,2026-08-18,2026-08-19
501698,6108,30803,732.0,98.0,2026-08-18,2026-08-19
501699,6123,31442,229.0,19.0,2026-08-18,2026-08-19
501700,6085,30615,499.0,62.0,2026-08-18,2026-08-19
501701,6092,30869,123.0,88.0,2026-08-18,2026-08-19
501702,6113,31459,759.0,92.0,2026-08-18,2026-08-19
501703,6147,30041,60.0,27.0,2026-08-18,2026-08-19
501704,6015,30201,309.0,65.0,2026-08-18,2026-08-19
501705,6043,30667,302.0,42.0,2026-08-18,2026-08-19
501706,6047,31068,20.0,74.0,2026-08-18,2026-08-19
501707,6033,30172,476.0,56.0,2026-08-18,2026-08-19
501708,6117,30504,736.0,79.0,2026-08-18,2026-08-19
501709,6088,30435,423.0,25.0,2026-08-18,2026-08-19
501710,6116,30522,519.0,93.0,2026-08-18,2026-08-19
501711,6108,30162,760.0,71.0,2026-08-18,2026-08-19
501712,6093,30197,57.0,94.0,2026-08-18,2026-08-19
501713,6126,30649,95.0,98.0,2026-08-18,2026-08-19
501714,6148,30202,199.0,8.0,2026-08-18,2026-08-19
501715,6130,30558,342.0,84.0,2026-08-18,2026-08-19
501716,6058,30764,573.0,20.0,2026-08-18,2026-08-19
501717,6129,30339,745.0,74.0,2026-08-18,2026-08-19
501718,6050,31171,552.0,80.0,2026-08-18,2026-08-19
501719,6069,30226,159.0,43.0,2026-08-18,2026-08-19
501720,6070,30940,0.0,73.0,2026-08-18,2026-08-19
501721,6134,30684,649.0,13.0,2026-08-18,2026-08-19
501722,6100,31264,0.0,37.0,2026-08-18,2026-08-19
501723,6101,31035,233.0,12.0,2026-08-18,2026-08-19
501724,6068,30941,610.0,75.0,2026-08-18,2026-08-19
501725,6040,30253,159.0,52.61587436332768,2026-08-18,2026-08-19
501726,6085,31281,407.0,25.0,2026-08-18,2026-08-19
501727,6099,30401,128.0,19.0,2026-08-18,2026-08-19
501728,6136,31213,294.0,37.0,2026-08-18,2026-08-19
501729,6015,30035,60.0,92.0,2026-08-18,2026-08-19
501730,6062,30131,326.0,71.0,2026-08-18,2026-08-19
501731,6080,30225,547.0,76.0,2026-08-18,2026-08-19
501732,6063,30112,405.0,87.0,2026-08-18,2026-08-19
501733,6140,30152,782.0,27.0,2026-08-18,2026-08-19
501734,6132,30643,147.0,79.0,2026-08-18,2026-08-19
501735,6017,30970,760.0,82.0,2026-08-18,2026-08-19
501736,6016,30949,153.0,45.0,2026-08-18,2026-08-19
501737,6015,30694,590.0,64.0,2026-08-18,2026-08-19
501738,6034,30669,753.0,93.0,2026-08-18,2026-08-19
501739,6106,30396,155.0,18.0,2026-08-18,2026-08-19
501740,6101,30922,273.0,36.0,2026-08-18,2026-08-19
501741,6004,30333,591.0,24.0,2026-08-18,2026-08-19
501742,6040,30828,337.0,52.61587436332768,2026-08-18,2026-08-19
501743,6133,30841,267.0,37.0,2026-08-18,2026-08-19
501744,6016,30116,99.0,52.61587436332768,2026-08-18,2026-08-19
501745,6008,30793,278.0,19.0,2026-08-18,2026-08-19
501746,6120,30555,12.0,30.0,2026-08-18,2026-08-19
501747,6075,31068,110.0,45.0,2026-08-18,2026-08-19
501748,6111,31500,380.0,88.0,2026-08-18,2026-08-19
501749,6064,30960,578.0,38.0,2026-08-18,2026-08-19
501750,6034,31371,96.0,71.0,2026-08-18,2026-08-19
501751,6083,31278,325.0,62.0,2026-08-18,2026-08-19
501752,6095,31284,248.0,45.0,2026-08-18,2026-08-19
501753,6131,30217,393.0,33.0,2026-08-18,2026-08-19
501754,6009,30673,710.0,14.0,2026-08-18,2026-08-19
501755,6124,31434,730.0,12.0,2026-08-18,2026-08-19
501756,6047,30486,41.0,87.0,2026-08-18,2026-08-19
501757,6132,30421,796.0,92.0,2026-08-18,2026-08-19
501758,6038,31041,717.0,18.0,2026-08-18,2026-08-19
501759,6149,30335,368.0,73.0,2026-08-18,2026-08-19
501760,6032,30819,481.0,7.0,2026-08-18,2026-08-19
501761,6093,31034,603.0,30.0,2026-08-18,2026-08-19
501762,6034,30548,388.0,60.0,2026-08-18,2026-08-19
501763,6060,30383,620.0,76.0,2026-08-18,2026-08-19
501764,6090,30174,299.0,26.0,2026-08-18,2026-08-19
501765,6135,30552,312.0,39.0,2026-08-18,2026-08-19
501766,6019,30712,418.0,58.0,2026-08-18,2026-08-19
501767,6085,31154,673.0,43.0,2026-08-18,2026-08-19
501768,6046,30103,175.0,55.0,2026-08-18,2026-08-19
501769,6107,30722,766.0,76.0,2026-08-18,2026-08-19
501770,6106,30361,172.0,31.0,2026-08-18,2026-08-19
501771,6030,31298,675.0,16.0,2026-08-18,2026-08-19
501772,6109,31132,631.0,40.0,2026-08-18,2026-08-19
501773,6057,30781,0.0,19.0,2026-08-18,2026-08-19
501774,6006,31361,737.0,11.0,2026-08-18,2026-08-19
501775,6102,30834,360.0,73.0,2026-08-18,2026-08-19
501776,6121,31344,25.0,76.0,2026-08-18,2026-08-19
501777,6110,30860,138.0,92.0,2026-08-18,2026-08-19
501778,6132,30819,363.0,68.0,2026-08-18,2026-08-19
501779,6085,30401,641.0,14.0,2026-08-18,2026-08-19
501780,6065,30711,234.0,98.0,2026-08-18,2026-08-19
501781,6100,31024,388.0,9.0,2026-08-18,2026-08-19
501782,6124,30971,36.0,72.0,2026-08-18,2026-08-19
501783,6066,31206,445.0,85.0,2026-08-18,2026-08-19
501784,6067,31434,778.0,63.0,2026-08-18,2026-08-19
501785,6021,30018,434.0,70.0,2026-08-18,2026-08-19
501786,6007,30049,18.0,52.61587436332768,2026-08-18,2026-08-19
