order_item_id,order_id,product_id,quantity,item_price_inr,line_total_inr
918873,7006318,30892,12.0,476.96,5723.52
918874,7004405,30903,11.0,990.66,10897.26
918875,7014198,30263,8.0,796.58,6372.64
918876,7006889,30300,5.0,1155.25,5776.25
918877,7000732,31415,4.0,555.98,2223.92
918878,7014414,30110,4.0,1051.9,4207.6
918879,7008127,30997,8.0,107.69,861.52
918880,7011988,30925,6.0,939.52,5637.12
918881,7014167,30491,6.0,682.55,4095.3
918882,7005843,30839,2.0,139.72,279.44
918883,7010744,30623,2.0,208.76,417.52
918884,7009787,31429,11.0,1133.32,12466.52
918885,7002224,30638,10.0,943.33,9433.3
918886,7000854,31488,9.0,477.21,4294.89
918887,7010470,31168,2.0,616.18,1232.36
918888,7003144,30828,6.0,29.72,178.32
918889,7013801,30609,4.0,867.94,3471.76
918890,7004261,31155,9.0,1182.94,10646.46
918891,7009224,30391,2.0,409.84,819.68
918892,7006106,31247,6.0,579.53,3477.18
918893,7012121,30597,2.0,474.82,949.63
918894,7012566,30696,12.0,372.11,4465.32
918895,7010062,30498,11.0,954.63,10500.93
918896,7001813,31431,1.0,404.49,404.49
918897,7006027,30044,9.0,166.57,1499.13
918898,7013758,30017,1.0,430.67,430.67
918899,7002883,30105,3.0,526.77,1580.31
918900,7012929,30074,3.0,719.23,2157.69
918901,7009747,30398,4.0,455.76,1823.04
918902,7013873,30731,5.0,1048.88,5244.4
918903,7009557,30306,3.0,471.08,1413.24
918904,7004437,30584,8.0,620.67,4965.36
918905,7003555,31024,11.0,1008.51,11093.61
918906,7006129,30292,4.0,1141.51,4566.04
918907,7009942,30677,2.0,344.16,688.32
918908,7001478,30276,5.0,580.2,2901.0
918909,7000552,31453,8.0,409.09,3272.72
918910,7002841,30133,5.0,296.67,1483.35
918911,7014941,30598,6.0,19.93,119.58
918912,7014064,31399,1.0,420.99,420.99
918913,7012206,30864,1.0,599.76,599.76
918914,7006151,30553,6.0,494.3,2965.8
918915,7012491,30769,12.0,1129.72,13556.64
918916,7000190,30424,6.0,687.91,4127.46
918917,7004520,31486,6.0,735.33,4411.98
918918,7001421,30717,5.0,67.88,339.4
918919,7011792,31209,9.0,803.98,7235.82
918920,7006776,30848,1.0,642.52,642.52
918921,7011940,31078,8.0,852.88,6823.04
918922,7011884,30741,9.0,194.0,1745.96
918923,7006707,30015,1.0,888.15,888.15
918924,7004500,30569,10.0,1064.02,10640.2
918925,7005789,30229,4.0,435.37,1741.48
918926,7010996,30818,9.0,980.09,8820.81
918927,7003818,31120,5.0,1102.08,5510.4
918928,7013281,30825,1.0,150.77,150.77
918929,7002652,30722,3.0,808.06,2424.2
918930,7014991,31014,4.0,56.45,225.8
918931,7007603,31271,9.0,33.9,305.1
918932,7000710,30687,9.0,453.68,4083.12
918933,7006401,30593,4.0,318.02,1272.08
918934,7004034,31039,7.0,11.84,82.88
918935,7000753,31446,4.0,989.32,3957.28
918936,7013128,31012,9.0,344.42,3099.78
918937,7004883,31441,10.0,1078.72,10787.2
918938,7011366,30990,7.0,969.81,6788.67
918939,7012565,30568,5.0,734.08,3670.4
918940,7012453,30911,10.0,284.89,2848.9
918941,7007721,30499,5.0,1057.23,5286.15
918942,7005565,30462,5.0,181.53,907.65
918943,7005488,31346,1.0,818.4,818.4
918944,7010784,31467,10.0,713.39,7133.9
918945,7006730,30500,12.0,111.51,1338.12
918946,7014648,31226,6.0,297.5,1785.0
918947,7011730,31328,11.0,961.93,10581.23
918948,7013637,31394,8.0,461.27,3690.16
918949,7007167,30040,7.0,598.92,4192.47
918950,7007399,31189,8.0,677.12,5416.96
918951,7001624,30978,6.0,340.12,2040.72
918952,7006721,30664,7.0,224.2,1569.4
918953,7008922,31451,1.0,1118.72,1118.72
918954,7009871,30574,9.0,914.68,8232.12
918955,7014488,30709,2.0,272.88,545.76
918956,7007107,30773,6.0,711.73,4270.38
918957,7004034,30443,4.0,163.65,654.6
918958,7004476,30456,6.0,787.73,4726.38
918959,7002754,30636,7.0,772.45,5407.15
918960,7006033,31064,12.0,939.61,11275.32
918961,7002148,31472,7.0,1044.28,7309.96
918962,7012405,30182,11.0,128.59,1414.49
918963,7008828,30542,7.0,882.59,6178.13
918964,7012476,30718,10.0,587.34,5873.4
918965,7006594,30895,9.0,143.76,1293.84
918966,7002611,31453,8.0,524.89,4199.12
918967,7002186,30097,9.0,592.88,5335.92
918968,7004730,31382,11.0,761.0,8371.0
918969,7004344,30704,1.0,346.85,346.85
918970,7003101,31292,2.0,785.98,1571.97
918971,7009360,31398,5.0,805.43,4027.15
918972,7011950,30921,1.0,617.45,617.45
918973,7013121,30683,8.0,1110.3,8882.4
918974,7005590,31360,1.0,1194.65,1194.65
918975,7014809,30449,6.0,278.7,1672.2
918976,7012671,31196,5.0,1153.48,5767.4
918977,7004636,30658,6.0,164.31,985.86
918978,7000605,30634,2.0,1035.27,2070.54
918979,7014416,31028,6.0,1010.72,6064.32
918980,7004101,30424,8.0,478.03,3824.24
918981,7011911,30133,9.0,1094.82,9853.38
918982,7006219,31119,3.0,384.61,1153.83
918983,7014073,31114,4.0,565.91,2263.64
918984,7004452,30356,7.0,56.39,394.73
918985,7003945,30854,3.0,944.42,2833.26
918986,7000712,30185,8.0,981.39,7851.12
918987,7003671,30380,7.0,262.27,1835.89
918988,7007660,30060,3.0,1064.22,3192.66
918989,7002540,30009,3.0,238.23,714.69
918990,7002200,31315,1.0,584.41,584.41
918991,7004965,30483,9.0,1014.12,9127.08
918992,7005386,30549,11.0,596.37,6560.07
918993,7007310,30634,10.0,281.23,2812.3
918994,7001618,30461,9.0,1099.24,9893.16
918995,7007269,31173,1.0,84.87,84.87
918996,7014851,30888,1.0,1067.94,1067.94
918997,7012554,30314,7.0,1103.72,7726.04
918998,7004229,31426,9.0,1056.14,9505.26
918999,7003513,30621,1.0,239.63,239.63
919000,7006285,31083,11.0,941.85,10360.35
919001,7002084,30250,2.0,644.75,1289.5
919002,7001158,30996,12.0,1172.52,14070.24
919003,7009707,30714,7.0,119.12,833.84
919004,7014875,30062,8.0,240.91,1927.28
919005,7011031,30618,7.0,898.79,6291.53
919006,7007753,30278,1.0,841.05,841.05
919007,7001104,30503,9.0,424.68,3822.12
919008,7010414,31450,5.0,1031.85,5159.25
919009,7009883,30540,4.0,940.63,3762.52
919010,7010500,30650,7.0,691.91,4843.37
919011,7000802,31194,3.0,614.42,1843.26
919012,7002223,30373,8.0,70.41,563.28
919013,7006603,31181,3.0,79.97,239.91
919014,7012049,30687,10.0,1021.75,10217.5
919015,7010905,31276,8.0,326.56,2612.48
919016,7009405,30951,7.0,189.79,1328.53
919017,7013121,30978,8.0,508.91,4071.28
919018,7005546,30662,1.0,568.04,568.04
919019,7013000,30490,12.0,284.33,3411.96
919020,7009225,31305,3.0,285.91,857.73
919021,7013788,30395,6.0,781.72,4690.32
919022,7011955,31339,2.0,951.83,1903.66
919023,7007350,30746,3.0,1069.49,3208.47
919024,7012585,30021,9.0,377.59,3398.31
919025,7000989,30656,11.0,654.12,7195.32
919026,7009404,31366,9.0,233.14,2098.26
919027,7014353,31347,9.0,699.83,6298.47
919028,7007436,30386,6.0,285.73,1714.38
919029,7007984,30217,8.0,1125.43,9003.44
919030,7005208,30209,9.0,63.44,570.96
919031,7002873,30010,4.0,327.06,1308.24
919032,7003126,31380,11.0,307.16,3378.76
919033,7004360,31151,1.0,1156.59,1156.59
919034,7011013,30786,5.0,944.61,4723.05
919035,7004360,30273,3.0,84.37,253.11
919036,7013180,30877,2.0,460.25,920.5
919037,7002453,30411,6.0,310.08,1860.48
919038,7009791,31192,11.0,457.16,5028.76
919039,7004541,30433,9.0,948.71,8538.39
919040,7002985,30932,7.0,43.02,301.14
919041,7002340,30958,10.0,515.43,5154.3
919042,7000903,31107,12.0,66.07,792.84
919043,7011130,30637,1.0,794.44,794.44
919044,7006854,30388,2.0,358.83,717.66
919045,7002194,30802,3.0,655.43,1966.29
919046,7006281,30840,1.0,1033.06,1033.06
919047,7007997,31343,10.0,906.67,9066.7
919048,7006212,31341,3.0,1063.9,3191.7
919049,7002956,30570,5.0,933.54,4667.7
919050,7007318,31305,2.0,297.33,594.66
919051,7012116,30759,8.0,336.63,2693.04
919052,7008203,30338,5.0,489.99,2449.95
919053,7012422,31377,4.0,373.07,1492.28
919054,7010673,30841,6.0,829.69,4978.14
919055,7012270,31101,2.0,122.08,244.16
919056,7000370,31260,2.0,1174.45,2348.9
919057,7008492,30373,5.0,1020.1,5100.5
919058,7008733,30291,11.0,646.01,7106.11
919059,7013329,31474,4.0,633.91,2535.64
919060,7011542,30954,2.0,964.69,1929.38
919061,7006182,31029,12.0,1066.82,12801.84
919062,7002143,31275,9.0,20.2,181.8
919063,7008954,30933,2.0,492.86,985.72
919064,7008694,30615,10.0,134.98,1349.8
919065,7011005,31254,5.0,137.25,686.25
919066,7014546,30641,6.0,1142.64,6855.84
919067,7011536,30140,8.0,57.78,462.24
919068,7010850,30796,1.0,858.55,858.55
919069,7003937,30753,12.0,1114.06,13368.72
919070,7004751,30061,5.0,1147.48,5737.4
919071,7000489,30080,5.0,319.09,1595.45
919072,7013664,31135,10.0,990.99,9909.9
919073,7012562,30373,3.0,157.13,471.39
919074,7000631,30337,1.0,147.3,147.3
919075,7003551,30785,8.0,959.78,7678.24
919076,7008860,30242,10.0,262.36,2623.6
919077,7004316,30911,5.0,346.44,1732.2
919078,7001343,30716,3.0,31.76,95.28
919079,7011501,31406,6.0,1102.08,6612.48
919080,7000487,30790,10.0,130.96,1309.6
919081,7013264,30360,1.0,231.51,231.51
919082,7007732,30797,7.0,144.2,1009.4
919083,7005903,30552,5.0,545.39,2726.95
919084,7001946,30967,11.0,1107.28,12180.08
919085,7000610,30458,4.0,1023.82,4095.28
919086,7001098,30286,11.0,58.47,643.17
919087,7006120,30343,6.0,1199.74,7198.44
919088,7009554,30895,6.0,875.02,5250.12
919089,7005705,31236,1.0,187.62,187.62
919090,7004332,30109,12.0,749.37,8992.44
919091,7009333,30977,5.0,273.8,1369.0
919092,7008718,31337,10.0,937.17,9371.7
919093,7013207,30713,3.0,1074.69,3224.07
919094,7006259,30859,9.0,63.42,570.78
919095,7002676,30823,4.0,648.62,2594.48
919096,7010685,30859,10.0,319.41,3194.1
919097,7006512,31341,1.0,1163.4,1163.4
919098,7011265,31019,10.0,455.96,4559.6
919099,7000027,30916,11.0,1165.54,12820.94
919100,7009796,30983,12.0,591.5,7098.0
919101,7001877,30909,8.0,994.33,7954.64
919102,7014905,31487,10.0,404.15,4041.5
919103,7012461,31202,6.0,626.02,3756.12
919104,7012550,30882,10.0,687.64,6876.4
919105,7014644,31059,11.0,949.72,10446.92
919106,7007950,30750,5.0,1155.03,5775.15
919107,7007998,30372,5.0,624.59,3122.95
919108,7003311,30821,11.0,951.64,10468.04
919109,7006395,30713,10.0,510.06,5100.6
919110,7010065,30386,12.0,1029.18,12350.16
919111,7014938,30987,8.0,275.72,2205.76
919112,7008528,31286,11.0,794.56,8740.16
919113,7002767,30440,10.0,848.37,8483.7
919114,7010655,30031,5.0,832.42,4162.1
919115,7006707,31331,3.0,204.5,613.5
919116,7013707,31460,7.0,228.3,1598.1
919117,7008199,30520,5.0,793.69,3968.45
919118,7007332,31417,12.0,679.88,8158.56
919119,7003478,30143,5.0,1077.63,5388.15
919120,7001190,30552,11.0,323.98,3563.78
919121,7011520,30760,3.0,324.87,974.61
919122,7010192,30475,10.0,69.34,693.4
919123,7011074,31023,4.0,898.47,3593.88
919124,7012312,31089,3.0,1139.88,3419.64
919125,7006734,30192,11.0,294.56,3240.16
919126,7012966,30526,11.0,206.53,2271.83
919127,7011459,30072,11.0,386.44,4250.84
919128,7004079,31478,11.0,208.07,2288.77
919129,7001090,30086,6.0,1071.39,6428.34
919130,7012490,30071,2.0,747.47,1494.94
919131,7006024,30381,10.0,621.24,6212.4
919132,7004416,31441,9.0,867.43,7806.87
919133,7003426,31341,5.0,183.82,919.1
919134,7011775,31378,6.0,132.46,794.76
919135,7001950,30296,1.0,370.45,370.45
919136,7001488,31360,7.0,687.94,4815.58
919137,7007408,30395,10.0,628.33,6283.3
919138,7001767,31294,12.0,144.4,1732.8
919139,7002473,30972,3.0,392.45,1177.35
919140,7009392,30216,9.0,413.22,3718.98
919141,7005260,31197,11.0,1112.13,12233.43
919142,7009874,30922,10.0,1148.45,11484.5
919143,7008723,30021,7.0,611.05,4277.35
919144,7007855,31281,1.0,1176.2,1176.2
919145,7011990,30448,6.0,1101.55,6609.3
919146,7012359,30135,5.0,217.5,1087.5
919147,7011859,30647,5.0,833.93,4169.65
919148,7014846,30815,2.0,405.11,810.22
919149,7007642,30610,6.0,183.87,1103.22
919150,7004124,31244,6.0,27.41,164.46
919151,7008830,31018,6.0,32.89,197.34
919152,7013150,30494,9.0,118.74,1068.66
919153,7001390,30673,7.0,593.29,4153.03
919154,7002143,30005,7.0,286.06,2002.42
919155,7011398,30845,7.0,1078.74,7551.18
919156,7013155,30975,2.0,19.32,38.64
919157,7009442,30490,2.0,90.44,180.88
919158,7008068,31371,11.0,428.75,4716.25
919159,7006877,30105,3.0,377.25,1131.75
919160,7006610,31105,9.0,635.09,5715.81
919161,7001372,30238,4.0,76.96,307.84
919162,7013748,30197,10.0,898.33,8983.3
919163,7004250,30436,5.0,772.74,3863.7
919164,7002473,30794,12.0,588.71,7064.52
919165,7012155,30524,4.0,712.69,2850.76
919166,7007545,30401,2.0,587.82,1175.64
919167,7003036,30258,3.0,1095.35,3286.05
919168,7005322,30462,1.0,315.51,315.51
919169,7013572,30511,10.0,861.85,8618.5
919170,7000640,30359,12.0,975.47,11705.64
919171,7005246,30135,1.0,335.01,335.01
919172,7013968,30743,3.0,1025.1,3075.3
919173,7006076,31172,10.0,840.53,8405.3
919174,7008520,31266,2.0,502.64,1005.28
919175,7012297,30117,3.0,852.58,2557.74
919176,7010152,30112,6.0,763.47,4580.82
919177,7009255,30842,9.0,158.99,1430.91
919178,7005254,31465,5.0,1122.4,5612.0
919179,7005981,30205,10.0,1029.85,10298.5
919180,7002160,31485,7.0,780.75,5465.25
919181,7012711,31444,12.0,116.81,1401.72
919182,7008541,30946,8.0,362.01,2896.08
919183,7005012,30102,3.0,133.26,399.78
919184,7007484,31286,12.0,263.83,3165.96
919185,7003430,30087,12.0,1053.15,12637.8
919186,7004670,30351,11.0,256.61,2822.71
919187,7004653,31451,9.0,119.72,1077.48
919188,7007771,31471,10.0,729.2,7292.0
919189,7014231,30209,9.0,698.5,6286.5
919190,7003574,31012,9.0,1127.45,10147.05
919191,7000192,31128,9.0,1066.59,9599.31
919192,7006604,30704,7.0,888.6,6220.2
919193,7005921,30107,3.0,588.57,1765.71
919194,7010951,30222,5.0,960.16,4800.8
919195,7001552,30469,10.0,321.58,3215.8
919196,7011144,30271,10.0,94.28,942.8
919197,7003955,30581,3.0,1141.05,3423.15
919198,7004290,31285,12.0,116.22,1394.64
919199,7003823,30961,11.0,202.66,2229.26
919200,7003740,31299,8.0,725.02,5800.16
919201,7004397,30907,7.0,614.6,4302.2
919202,7000864,30168,3.0,638.78,1916.34
919203,7008719,31335,5.0,637.78,3188.9
919204,7011973,31280,1.0,48.06,48.06
919205,7004434,31068,3.0,1172.09,3516.27
919206,7008941,30407,2.0,319.75,639.5
919207,7010971,30135,12.0,16.6,199.19
919208,7001720,31226,12.0,732.12,8785.44
919209,7009097,31171,9.0,878.97,7910.73
919210,7003887,30778,8.0,377.59,3020.72
919211,7014699,30308,10.0,1042.21,10422.1
919212,7007016,30464,9.0,868.3,7814.7
919213,7007663,31461,6.0,1065.5,6393.0
919214,7009062,31381,10.0,858.0,8580.0
919215,7002032,30898,6.0,929.02,5574.12
919216,7004398,31138,8.0,672.26,5378.08
919217,7003706,30787,3.0,170.36,511.08
919218,7000422,31231,11.0,760.03,8360.33
919219,7004262,30984,4.0,929.4,3717.6
919220,7001594,31096,7.0,608.59,4260.13
919221,7010629,30442,11.0,22.03,242.33
919222,7014633,30261,5.0,184.83,924.15
919223,7002009,31264,6.0,832.26,4993.56
919224,7005351,30858,3.0,148.21,444.63
919225,7007355,30161,1.0,558.59,558.59
919226,7001290,30115,9.0,46.01,414.09
919227,7009077,30140,7.0,467.76,3274.32
919228,7012921,30917,8.0,226.43,1811.44
919229,7014710,30832,3.0,1054.32,3162.96
919230,7008731,30443,4.0,287.51,1150.04
919231,7013161,30593,10.0,626.89,6268.9
919232,7007572,30566,11.0,593.17,6524.87
919233,7009448,30861,8.0,573.23,4585.84
919234,7012293,31157,3.0,83.03,249.09
919235,7002639,30651,4.0,760.15,3040.6
919236,7004769,31360,3.0,409.87,1229.61
919237,7012571,30434,12.0,507.45,6089.4
919238,7010552,30792,8.0,328.54,2628.32
919239,7001735,30576,10.0,250.14,2501.4
919240,7009108,30747,9.0,943.14,8488.26
919241,7002108,31062,1.0,676.98,676.98
919242,7003670,31269,8.0,28.6,228.8
919243,7000934,30192,8.0,58.76,470.08
919244,7008197,30479,3.0,759.76,2279.28
919245,7008113,30497,11.0,730.51,8035.61
919246,7009490,30367,8.0,47.67,381.36
919247,7013107,30937,11.0,182.97,2012.67
919248,7011070,30951,6.0,59.23,355.38
919249,7009559,30852,2.0,433.28,866.56
919250,7011753,30202,12.0,473.17,5678.04
919251,7010089,30309,9.0,297.07,2673.63
919252,7007086,30278,9.0,22.6,203.41
919253,7006331,30947,1.0,708.17,708.17
919254,7008336,31285,2.0,1099.88,2199.76
919255,7010781,30871,4.0,386.18,1544.72
919256,7009375,30905,1.0,636.25,636.25
919257,7003684,30869,3.0,72.37,217.11
919258,7013132,31053,6.0,142.46,854.75
919259,7007446,30599,6.0,461.36,2768.16
919260,7008536,31182,7.0,319.39,2235.73
919261,7013289,30289,5.0,48.18,240.9
919262,7005490,31277,11.0,556.46,6121.06
919263,7013258,30537,3.0,817.67,2453.01
919264,7010603,30150,7.0,513.85,3596.95
919265,7006383,31209,9.0,134.44,1209.96
919266,7001195,30601,3.0,318.1,954.3
919267,7011426,31156,10.0,327.42,3274.2
919268,7006706,30799,4.0,992.61,3970.44
919269,7001896,30956,12.0,300.1,3601.2
919270,7009315,31375,12.0,325.68,3908.16
919271,7008006,30533,7.0,690.71,4834.97
919272,7014693,30590,5.0,632.33,3161.65
919273,7000607,30271,8.0,1136.88,9095.04
919274,7002848,30011,8.0,216.83,1734.64
919275,7001555,30612,1.0,1007.52,1007.52
919276,7002569,30373,10.0,809.14,8091.4
919277,7006486,30338,5.0,1035.5,5177.5
919278,7009324,30579,5.0,1162.66,5813.3
919279,7007583,30446,1.0,54.55,54.55
919280,7002221,30665,5.0,754.67,3773.35
919281,7006531,30964,1.0,837.32,837.32
919282,7009296,31241,11.0,763.62,8399.82
919283,7008773,31087,8.0,826.81,6614.48
919284,7012908,30530,8.0,408.64,3269.12
919285,7005299,31003,1.0,1192.1,1192.1
919286,7009050,30358,7.0,205.95,1441.65
919287,7009168,31209,12.0,311.44,3737.28
919288,7006265,30326,8.0,653.01,5224.08
919289,7010303,30196,10.0,498.76,4987.6
919290,7013084,30362,11.0,550.57,6056.27
919291,7001669,30842,7.0,1118.41,7828.87
919292,7002692,30983,2.0,475.45,950.9
919293,7012104,30287,1.0,695.54,695.54
919294,7011792,31304,2.0,862.27,1724.54
919295,7008715,31081,12.0,465.61,5587.32
919296,7001159,31036,7.0,761.55,5330.85
919297,7004933,30139,10.0,351.74,3517.4
919298,7012974,30468,11.0,1193.48,13128.28
919299,7003744,30857,4.0,619.46,2477.84
919300,7007125,31365,2.0,226.18,452.36
919301,7007667,30006,7.0,366.61,2566.27
919302,7005367,30761,8.0,175.17,1401.36
919303,7004533,31239,11.0,81.41,895.51
919304,7013252,30570,2.0,809.85,1619.7
919305,7005023,31392,11.0,650.44,7154.84
919306,7006877,30628,12.0,302.68,3632.16
919307,7007870,30774,10.0,745.56,7455.65
919308,7012377,31316,4.0,666.57,2666.28
919309,7014433,31376,8.0,350.29,2802.32
919310,7005328,31416,2.0,117.94,235.88
919311,7003813,30587,11.0,437.51,4812.61
919312,7008363,31348,9.0,255.4,2298.6
919313,7004360,30540,1.0,1197.52,1197.52
919314,7006307,30631,3.0,12.72,38.16
919315,7012735,30415,6.0,1153.8,6922.8
919316,7012214,30513,2.0,519.94,1039.88
919317,7000569,30430,11.0,447.14,4918.54
919318,7010237,30860,4.0,961.48,3845.92
919319,7012876,30288,7.0,1006.92,7048.44
919320,7009446,30147,4.0,731.13,2924.52
919321,7012985,31412,9.0,1043.34,9390.06
919322,7009297,30356,1.0,453.19,453.19
919323,7009864,31464,8.0,985.62,7884.96
919324,7004703,30797,5.0,340.48,1702.41
919325,7006732,30495,10.0,1043.31,10433.1
919326,7006193,30081,1.0,299.9,299.9
919327,7004417,30227,1.0,767.76,767.76
919328,7009383,30672,7.0,367.16,2570.12
919329,7006172,30158,8.0,534.91,4279.28
919330,7007522,30063,6.0,878.52,5271.12
919331,7002274,30553,10.0,204.05,2040.5
919332,7004017,30499,6.0,641.05,3846.3
919333,7001595,30599,11.0,131.24,1443.64
919334,7012465,30711,10.0,910.1,9101.0
919335,7012717,31420,11.0,792.62,8718.82
919336,7002790,31127,11.0,514.11,5655.21
919337,7006852,31152,6.0,377.88,2267.28
919338,7006818,30013,1.0,140.32,140.32
919339,7011299,31391,9.0,1075.66,9680.94
919340,7012795,30632,3.0,1182.82,3548.46
919341,7014269,31452,7.0,1021.63,7151.41
919342,7011762,31388,4.0,656.54,2626.16
919343,7004238,30499,11.0,698.0,7678.0
919344,7001302,31127,9.0,991.83,8926.47
919345,7004813,30214,1.0,526.66,526.66
919346,7006717,30337,4.0,697.53,2790.12
919347,7010209,30295,8.0,523.79,4190.32
919348,7009583,30290,10.0,335.3,3353.0
919349,7001765,30618,4.0,921.17,3684.68
919350,7006273,31329,2.0,358.04,716.08
919351,7009168,31397,7.0,919.29,6435.03
919352,7003474,30719,3.0,571.37,1714.11
919353,7012008,31188,10.0,17.27,172.7
919354,7007491,31153,5.0,88.99,444.95
919355,7007785,30556,8.0,406.45,3251.6
919356,7008577,30076,5.0,825.5,4127.5
919357,7005651,30972,6.0,700.55,4203.3
919358,7004448,30830,12.0,878.5,10542.0
919359,7000463,31467,7.0,787.15,5510.05
919360,7004718,31162,7.0,1169.31,8185.17
919361,7007647,30891,1.0,829.29,829.29
919362,7009702,30959,10.0,1031.87,10318.7
919363,7003787,31393,11.0,220.93,2430.19
919364,7011528,30719,7.0,86.31,604.17
919365,7003147,30897,10.0,873.53,8735.3
919366,7013550,31080,3.0,568.02,1704.06
919367,7000944,31097,6.0,1021.31,6127.86
919368,7006967,31431,10.0,567.92,5679.2
919369,7013447,30657,9.0,819.25,7373.25
919370,7012594,30806,6.0,1161.03,6966.18
919371,7003979,30809,12.0,1108.19,13298.28
919372,7006496,30994,1.0,97.95,97.95
919373,7010436,31029,3.0,541.35,1624.05
919374,7013746,30109,4.0,224.97,899.88
919375,7006320,30516,12.0,236.18,2834.16
919376,7005551,30439,1.0,137.36,137.36
919377,7012430,30759,6.0,930.59,5583.54
919378,7014307,30454,8.0,972.98,7783.84
919379,7008765,30978,6.0,888.94,5333.64
919380,7006302,30299,1.0,50.18,50.18
919381,7008520,30939,6.0,721.8,4330.8
919382,7013709,31246,6.0,756.49,4538.94
919383,7008957,30071,3.0,1009.85,3029.55
919384,7002125,31309,1.0,175.77,175.77
919385,7006688,31151,7.0,80.19,561.33
919386,7012961,30308,9.0,143.02,1287.18
919387,7005997,31106,8.0,267.9,2143.2
919388,7014450,31448,5.0,44.32,221.6
919389,7006930,30073,9.0,286.43,2577.87
919390,7007973,30287,4.0,899.23,3596.92
919391,7005675,30871,4.0,461.8,1847.2
919392,7005458,30580,9.0,5.49,49.43
919393,7014983,30127,4.0,1180.16,4720.64
919394,7010270,30466,6.0,888.89,5333.34
919395,7002791,30401,2.0,651.13,1302.26
919396,7007428,30616,12.0,445.34,5344.08
919397,7007125,30040,4.0,934.29,3737.16
919398,7002118,30590,12.0,225.75,2709.0
919399,7002791,30798,7.0,112.92,790.44
919400,7011423,30882,6.0,1153.18,6919.08
919401,7008497,30134,3.0,1107.79,3323.37
919402,7004715,31265,6.0,201.18,1207.08
919403,7003004,30979,7.0,350.83,2455.81
919404,7000992,30772,1.0,90.55,90.55
919405,7014823,30935,3.0,1068.54,3205.62
919406,7001905,31441,4.0,47.82,191.28
919407,7011970,30299,8.0,291.32,2330.56
919408,7007245,30237,9.0,439.35,3954.15
919409,7012410,31059,11.0,1159.92,12759.12
919410,7005491,30826,5.0,390.21,1951.05
919411,7002312,30207,6.0,113.0,678.02
919412,7008453,30234,11.0,723.86,7962.46
919413,7009905,31153,7.0,494.22,3459.54
919414,7010973,30799,6.0,507.45,3044.7
919415,7014167,31237,6.0,611.29,3667.74
919416,7005505,30325,11.0,1112.05,12232.55
919417,7014127,30329,7.0,994.03,6958.21
919418,7014888,30027,11.0,629.52,6924.72
919419,7014775,30008,2.0,178.05,356.1
919420,7014509,31344,7.0,410.03,2870.21
919421,7005750,30857,1.0,887.45,887.45
919422,7001314,31078,5.0,814.58,4072.9
919423,7005645,30852,2.0,112.12,224.24
919424,7012661,30729,5.0,264.02,1320.1
919425,7004933,31169,4.0,32.97,131.88
919426,7008686,30283,6.0,258.43,1550.58
919427,7014600,30269,11.0,760.31,8363.41
919428,7006542,30302,6.0,1195.22,7171.32
919429,7007331,31154,6.0,559.92,3359.52
919430,7014030,31437,1.0,231.84,231.84
919431,7008484,30391,9.0,152.88,1375.92
919432,7000567,30206,10.0,252.18,2521.8
919433,7012343,31417,10.0,344.66,3446.6
919434,7004260,30412,9.0,107.77,969.93
919435,7008246,31477,10.0,654.47,6544.7
919436,7012059,30903,8.0,601.01,4808.08
919437,7014319,30296,4.0,316.39,1265.56
919438,7011302,30939,2.0,229.56,459.12
919439,7008837,30877,4.0,431.64,1726.56
919440,7000261,30534,9.0,337.18,3034.58
919441,7003868,30186,5.0,328.42,1642.1
919442,7010096,31220,4.0,170.36,681.44
919443,7006352,30680,4.0,270.71,1082.84
919444,7008538,31121,1.0,898.23,898.23
919445,7010735,30862,11.0,741.28,8154.08
919446,7014515,30161,12.0,654.86,7858.32
919447,7012726,30024,5.0,529.44,2647.2
919448,7014151,30415,12.0,696.89,8362.68
919449,7000067,30806,3.0,733.52,2200.56
919450,7014744,30707,11.0,713.25,7845.75
919451,7011200,30436,1.0,25.59,25.59
919452,7000807,30728,6.0,827.91,4967.46
919453,7009864,30375,7.0,238.34,1668.38
919454,7009325,30069,5.0,620.09,3100.45
919455,7001344,30941,9.0,571.32,5141.88
919456,7006063,30727,1.0,648.38,648.38
919457,7002915,30097,8.0,500.29,4002.32
919458,7011720,31163,12.0,1027.0,12324.0
919459,7013196,31204,10.0,552.89,5528.9
919460,7003915,31218,1.0,545.09,545.09
919461,7011044,31334,6.0,924.67,5548.02
919462,7003662,30282,12.0,627.54,7530.48
919463,7007067,30411,9.0,932.74,8394.66
919464,7003384,30536,6.0,621.2,3727.2
919465,7011440,30754,2.0,405.26,810.52
919466,7008027,30532,8.0,372.59,2980.72
919467,7004274,31051,8.0,584.72,4677.76
919468,7006553,30017,8.0,1011.48,8091.84
919469,7013244,30200,11.0,533.22,5865.42
919470,7009898,30877,3.0,1049.17,3147.51
919471,7003745,30635,9.0,981.41,8832.69
919472,7013737,31459,6.0,690.76,4144.56
919473,7012347,30277,2.0,536.1,1072.2
919474,7011584,30532,8.0,368.27,2946.16
919475,7001338,31361,10.0,1184.67,11846.7
919476,7000523,30432,5.0,704.19,3520.95
919477,7010507,30819,4.0,730.45,2921.8
919478,7003858,31304,3.0,597.11,1791.33
919479,7006933,30492,4.0,299.02,1196.08
919480,7002808,30698,8.0,496.66,3973.28
